,cert,name,city,state,zip,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
21,8426,1ST SUMMIT BANK,Johnstown,PA,15904,1,http://www.1stsummit.bank,233799.0,97833.0,64723.0,79907.0,136693.0,50309.0,56763.0,25471.0,12753.0,11879.0,6661.0
22,57869,"1ST TRUST BANK, INC.",Hazard,KY,41701,1,https://www.1tbi.com,38250.0,41383.0,25759.0,45551.0,5152.0,3171.0,52409.0,12173.0,37148.0,1254.0,1835.0
23,31249,1ST UNITED BANK,Faribault,MN,55021,1,www.1stunited.com,9036.0,2822.0,3492.0,5963.0,2401.0,2.0,1757.0,252.0,1505.0,0.0,0.0
24,9751,21ST CENTURY BANK,Loretto,MN,55357,1,http://www.21stcenturybank.com,166573.0,2939.0,70304.0,84681.0,14019.0,508.0,3719.0,1000.0,2468.0,251.0,0.0
25,91005,5STAR BANK,Colorado Springs,CO,80914,1,http://www.5star.bank,10589.0,24990.0,8262.0,17590.0,8332.0,1395.0,9432.0,801.0,6522.0,2110.0,0.0
26,27831,A J SMITH FEDERAL SAVINGS BANK,Midlothian,IL,60445,1,,26910.0,11269.0,5985.0,13228.0,14405.0,4561.0,4612.0,267.0,1033.0,3047.0,265.0
27,35029,AB&T,Albany,GA,31708,1,www.abtgold.com,9268.0,7997.0,9112.0,5293.0,1832.0,1028.0,7433.0,4215.0,2953.0,265.0,0.0
28,32257,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,1,www.abacusbank.com,30585.0,85646.0,16779.0,31971.0,56061.0,11421.0,5985.0,971.0,1937.0,3077.0,0.0
29,30332,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,1,www.abbemae.com,6800.0,3616.0,3162.0,4638.0,1926.0,690.0,1775.0,533.0,583.0,658.0,0.0
30,30619,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,1,http://www.abbevillefirst.com,14946.0,10077.0,2394.0,11835.0,10506.0,287.0,2573.0,251.0,1156.0,1167.0,0.0
31,19795,ABBYBANK,Abbotsford,WI,54405,1,www.abbybank.com,87111.0,57435.0,26659.0,44864.0,56675.0,16348.0,30950.0,8356.0,13883.0,6801.0,1910.0
32,26549,ABINGTON BANK,Abington,MA,2351,1,,39163.0,18453.0,9905.0,22195.0,19022.0,6494.0,16356.0,678.0,8679.0,4501.0,2498.0
33,19600,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,0,www.academybank.com,197870.0,211875.0,60967.0,210060.0,123445.0,15273.0,37521.0,6623.0,17678.0,12966.0,254.0
34,4061,ACB BANK,Cherokee,OK,73728,1,www.acbbank.net,5406.0,35462.0,6702.0,14866.0,14169.0,5131.0,5502.0,747.0,1967.0,2788.0,0.0
35,58727,ACCESS BANK,Omaha,NE,68114,1,WWW.ACCESSBANK.COM,24914.0,22819.0,5686.0,12273.0,21854.0,7920.0,44127.0,8694.0,16320.0,16010.0,3103.0
36,35189,ACCESS NATIONAL BANK,Reston,VA,20191,1,,81379.0,76526.0,34332.0,58651.0,49260.0,15662.0,146493.0,7446.0,73003.0,44113.0,21931.0
37,58562,ACCESSBANK TEXAS,Denton,TX,76201,1,http://WWW.ACCESSBANKTX.COM,21778.0,49247.0,14054.0,35536.0,19888.0,1547.0,34765.0,5065.0,21103.0,8597.0,0.0
38,7506,ACNB BANK,Gettysburg,PA,17325,1,http://www.acnb.com,202390.0,98139.0,49625.0,102409.0,134304.0,14191.0,51942.0,9274.0,19241.0,22080.0,1347.0
39,18489,ADAMS BANK & TRUST,Ogallala,NE,69153,1,http://www.abtbank.com,75394.0,78577.0,26132.0,46844.0,73563.0,7432.0,34546.0,2983.0,10540.0,16961.0,4062.0
40,90140,ADAMS COMMUNITY BANK,Adams,MA,1220,1,www.adamscommunity.com,65742.0,38567.0,16019.0,38782.0,39445.0,10063.0,21888.0,2762.0,6298.0,10933.0,1895.0
41,14311,ADAMS COUNTY BANK,Kenesaw,NE,68956,1,http://www.adamscountybank.net,16081.0,11260.0,4010.0,15721.0,7359.0,250.0,3338.0,427.0,1982.0,929.0,0.0
42,9812,ADAMS STATE BANK,Adams,NE,68301,1,www.adamsstate.com,5678.0,5131.0,943.0,3947.0,5595.0,324.0,1499.0,0.0,652.0,847.0,0.0
43,28380,ADIRONDACK BANK,Utica,NY,13501,1,www.adirondackbank.com,29582.0,19201.0,9490.0,27845.0,7953.0,3495.0,94343.0,69260.0,23696.0,886.0,500.0
44,27015,ADMIRALS BANK,Boston,MA,2116,1,www.ethicwealthbank.com,55185.0,45133.0,50699.0,23476.0,24141.0,2004.0,11633.0,0.0,2740.0,8109.0,784.0
45,8251,ADRIAN BANK,Adrian,MO,64720,1,www.adrianbank.com,23785.0,9519.0,5886.0,17891.0,5267.0,4260.0,3618.0,0.0,1007.0,1560.0,1051.0
46,8822,ADRIAN STATE BANK,Adrian,MN,56110,1,www.adrianstatebank.com,7658.0,4680.0,1059.0,7218.0,3004.0,1057.0,2976.0,0.0,1504.0,1472.0,0.0
47,18152,ADVANTAGE BANK,Oklahoma City,OK,73141,1,,2614.0,862.0,803.0,1618.0,619.0,436.0,756.0,0.0,756.0,0.0,0.0
48,57072,ADVANTAGE BANK,Loveland,CO,80538,1,,35100.0,68572.0,10805.0,46089.0,42606.0,4172.0,10720.0,1508.0,3031.0,4917.0,1264.0
49,10375,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,1,www.advantagecommunity.com,18966.0,6814.0,3048.0,10055.0,8363.0,4314.0,1277.0,0.0,435.0,841.0,0.0
50,34885,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,1,www.affiliatedbank.com,31985.0,208567.0,59601.0,113649.0,61086.0,6217.0,56672.0,7429.0,32130.0,16860.0,253.0
51,57264,AFFINITY BANK,Atlanta,GA,30339,1,,1792.0,56206.0,10874.0,27846.0,16674.0,2604.0,5203.0,1003.0,2403.0,1797.0,0.0
52,35267,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
53,3304,AIMBANK,Littlefield,TX,79339,1,aim.bank,82943.0,144059.0,46798.0,114955.0,56246.0,9003.0,139823.0,32943.0,65547.0,40045.0,1288.0
54,35314,ALAMERICA BANK,Birmingham,AL,35205,1,http://alamericabank.com,2675.0,7117.0,1220.0,5096.0,1457.0,2019.0,1751.0,365.0,256.0,862.0,268.0
55,13947,ALAMOSA STATE BANK,Alamosa,CO,81101,1,http://www.alamosastatebank.com,9727.0,19146.0,8802.0,17666.0,2405.0,0.0,9955.0,3654.0,6301.0,0.0,0.0
56,17230,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,1,www.albanybank.com,39626.0,30078.0,15426.0,36861.0,14262.0,3155.0,76639.0,38102.0,30096.0,8188.0,253.0
57,17622,ALDEN STATE BANK,Alden,MI,49612,1,http://www.aldenbank.com,12085.0,9548.0,4654.0,6607.0,7331.0,3041.0,2226.0,506.0,852.0,868.0,0.0
58,9831,ALDEN STATE BANK,Alden,NY,14004,1,WWW.ALDENSTATE.COM,35019.0,14796.0,14120.0,20595.0,13186.0,1914.0,12457.0,7296.0,3540.0,1621.0,0.0
59,3931,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,1,http://www.alerus.com,92083.0,69187.0,49353.0,73143.0,20995.0,17779.0,29059.0,8661.0,16836.0,2242.0,1320.0
60,13080,ALGONQUIN STATE BANK,Algonquin,IL,60102,1,http://www.algonquinstatebank.com,9241.0,3108.0,2563.0,5847.0,2738.0,1201.0,798.0,0.0,0.0,798.0,0.0
61,20093,ALL AMERICA BANK,Oklahoma City,OK,73128,1,https://www.allamerica.bank,56661.0,42784.0,33049.0,49772.0,12297.0,4327.0,8408.0,1198.0,3078.0,3369.0,763.0
62,58629,ALLEGIANCE BANK,Houston,TX,77040,1,www.allegiancebank.com,261869.0,355638.0,140340.0,210704.0,131849.0,134614.0,276614.0,62085.0,122756.0,65226.0,26547.0
63,197,ALLIANCE BANK,Francesville,IN,47946,1,www.myalliancebank.com,19417.0,11714.0,7748.0,12681.0,6566.0,4136.0,4247.0,1467.0,1990.0,527.0,263.0
64,11569,ALLIANCE BANK,Sulphur Springs,TX,75482,1,alliancebank.com,64387.0,35899.0,24314.0,48884.0,21945.0,5143.0,9927.0,2345.0,6191.0,552.0,839.0
65,34930,ALLIANCE BANK,Topeka,KS,66614,1,http://www.alliancebankks.com,10620.0,11604.0,3983.0,10901.0,5402.0,1938.0,2027.0,0.0,978.0,1049.0,0.0
66,12511,ALLIANCE BANK,Mondovi,WI,54755,1,www.alliancebank.us,32912.0,12196.0,16535.0,12586.0,12726.0,3261.0,6125.0,3782.0,712.0,562.0,1069.0
67,34566,ALLIANCE BANK,Cape Girardeau,MO,63701,1,www.alliancebanking.com,24026.0,28325.0,17019.0,29838.0,5125.0,368.0,15970.0,10353.0,5617.0,0.0,0.0
68,10973,ALLIANCE BANK,Lake City,MN,55041,1,http://www.alliancebanks.com,47591.0,36266.0,19485.0,52352.0,9473.0,2547.0,49615.0,19453.0,11753.0,8779.0,9630.0
69,57733,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,1,www.alliancebanknc.com,7299.0,8949.0,3104.0,7066.0,4913.0,1165.0,2689.0,2327.0,0.0,362.0,0.0
70,15657,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,1,https://www.alliancebanktexas.com,12677.0,42183.0,8118.0,35847.0,9720.0,1175.0,44919.0,8880.0,22364.0,13675.0,0.0
71,1946,ALLIANT BANK,Madison,MO,65263,1,http://www.alliantbank.com,11489.0,27278.0,7176.0,12826.0,12563.0,6201.0,10486.0,3304.0,6256.0,925.0,0.0
72,55130,"ALLIED FIRST BANK,SB",Oswego,IL,60543,1,http://www.alliedfirst.com,3807.0,7106.0,3098.0,4922.0,1994.0,899.0,256.0,0.0,256.0,0.0,0.0
73,4051,ALLNATIONS BANK,Calumet,OK,73014,1,http://www.anbok.com,2137.0,1284.0,1777.0,1221.0,325.0,99.0,0.0,0.0,0.0,0.0,0.0
74,57803,ALLY BANK,Sandy,UT,84070,0,http://www.ally.com,27704000.0,14662000.0,6489000.0,20995000.0,12917000.0,1965000.0,5251000.0,686000.0,3382000.0,871000.0,312000.0
75,58424,ALMA BANK,Astoria,NY,11102,1,http://www.almabank.com,92918.0,290498.0,43037.0,130661.0,183452.0,26266.0,39044.0,5224.0,17785.0,12879.0,3157.0
76,15426,ALMENA STATE BANK,Almena,KS,67622,1,www.almenastatebank.com,6667.0,47541.0,11741.0,19116.0,18682.0,4670.0,4410.0,300.0,2361.0,763.0,986.0
77,23091,ALPINE BANK,Glenwood Springs,CO,81601,1,http://www.alpinebank.com,64887.0,49900.0,27739.0,52516.0,26331.0,8200.0,39909.0,3656.0,12938.0,15783.0,7531.0
78,18545,ALPINE BANK & TRUST CO.,Rockford,IL,61107,0,,121640.0,36912.0,24099.0,54167.0,56125.0,24161.0,21029.0,6041.0,7250.0,5755.0,1983.0
79,35377,ALPINE CAPITAL BANK,New York,NY,10019,1,https://www.alpinecapitalbank.com,3121.0,24582.0,4672.0,8285.0,10769.0,3977.0,20741.0,18807.0,1934.0,0.0,0.0
80,19590,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,1,http://www.altamaha.bank,26745.0,18062.0,5487.0,25618.0,12832.0,870.0,4638.0,1421.0,2189.0,1028.0,0.0
81,58275,ALTAPACIFIC BANK,Santa Rosa,CA,95403,1,,1891.0,4893.0,2625.0,2696.0,1349.0,113.0,8675.0,1799.0,5920.0,956.0,0.0
82,8276,ALTON BANK,Alton,MO,65606,1,www.altonbank.com,6158.0,7932.0,1727.0,6284.0,4985.0,1094.0,430.0,0.0,430.0,0.0,0.0
83,27711,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,1,www.altoonabank.com,41611.0,27802.0,13087.0,33474.0,15479.0,7373.0,15531.0,5081.0,7286.0,2878.0,286.0
84,9465,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,1,WWW.ALVASTATEBANK.COM,41585.0,55309.0,29194.0,47293.0,16510.0,3897.0,22123.0,5655.0,11593.0,4875.0,0.0
85,622,AMALGAMATED BANK,New York,NY,10001,0,http://AMALGAMATEDBANK.COM,151001.0,208143.0,114473.0,207751.0,31709.0,5210.0,63614.0,58225.0,4347.0,1042.0,0.0
86,903,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,1,www.aboc.com,5012.0,6926.0,4146.0,7127.0,652.0,13.0,8290.0,5078.0,3212.0,0.0,0.0
87,14531,AMARILLO NATIONAL BANK,Amarillo,TX,79101,1,www.anb.com,174004.0,379391.0,261788.0,225701.0,46328.0,19577.0,148264.0,84987.0,43743.0,10966.0,8568.0
88,28701,AMBLER SAVINGS BANK,Ambler,PA,19002,1,www.amblersav.com,73053.0,45754.0,17301.0,34003.0,46322.0,21181.0,14111.0,3361.0,4809.0,4983.0,958.0
89,6423,AMBOY BANK,Old Bridge,NJ,8857,1,www.amboybank.com,80605.0,216561.0,15586.0,146209.0,132121.0,3250.0,157566.0,123923.0,30242.0,2691.0,710.0
90,27267,AMERASIA BANK,Flushing,NY,11355,1,www.amerasiabankny.com,78399.0,143815.0,30812.0,101661.0,79918.0,9822.0,93630.0,17821.0,41374.0,30784.0,3651.0
91,8893,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,1,www.amcommbank.com,5230.0,5444.0,1318.0,6133.0,2311.0,912.0,4739.0,0.0,2340.0,2399.0,0.0
92,20311,AMERICAN BANK,Bozeman,MT,59715,1,www.americanbankmontana.com,17746.0,10120.0,6043.0,10316.0,8505.0,3002.0,3469.0,1358.0,545.0,962.0,604.0
93,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,79689.0,65270.0,8013.0,38982.0,55499.0,42465.0,23688.0,3198.0,7139.0,6972.0,6378.0
94,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,64905.0,48935.0,22499.0,45519.0,35078.0,10746.0,50735.0,15746.0,18415.0,16574.0,0.0
95,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,14354.0,22148.0,4355.0,14087.0,9184.0,8876.0,7974.0,514.0,5210.0,2250.0,0.0
96,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,10004.0,9228.0,5847.0,10533.0,2852.0,0.0,2301.0,1125.0,1176.0,0.0,0.0
97,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,44047.0,56731.0,25750.0,36667.0,35117.0,3242.0,17974.0,3822.0,5278.0,7942.0,932.0
98,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,45783.0,56434.0,16081.0,38304.0,31825.0,16007.0,22261.0,1531.0,4522.0,10334.0,5873.0
99,6183,AMERICAN BANK & TRUST WISCONSIN,Cuba City,WI,53807,1,,31370.0,13545.0,5824.0,23710.0,11763.0,3619.0,5841.0,877.0,3659.0,1305.0,0.0
100,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,4620.0,16636.0,8538.0,10536.0,1797.0,385.0,29735.0,16127.0,12732.0,876.0,0.0
101,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,24890.0,17194.0,7274.0,10721.0,17801.0,6288.0,4884.0,762.0,2230.0,635.0,1258.0
102,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,87509.0,42844.0,21836.0,70865.0,29970.0,7683.0,48357.0,2856.0,28944.0,15532.0,1025.0
103,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,8495.0,4936.0,2147.0,4035.0,6758.0,491.0,9940.0,6052.0,1457.0,2131.0,300.0
104,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,12142.0,4064.0,3086.0,7702.0,5027.0,391.0,2442.0,1632.0,304.0,506.0,0.0
105,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,35640.0,62304.0,24180.0,49833.0,21700.0,2232.0,44370.0,7654.0,29200.0,6761.0,755.0
106,34232,AMERICAN BANK OF COMMERCE,Provo,UT,84604,1,,1379.0,1577.0,660.0,1724.0,573.0,0.0,2123.0,258.0,1075.0,789.0,0.0
107,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,61111.0,61255.0,31528.0,66949.0,22586.0,1303.0,13524.0,2685.0,6145.0,4694.0,0.0
108,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,29098.0,64817.0,12641.0,47260.0,25638.0,8375.0,17958.0,6083.0,6622.0,4465.0,788.0
109,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,47880.0,12416.0,9059.0,26214.0,15860.0,9163.0,4679.0,2536.0,1873.0,0.0,271.0
110,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,23845.0,21318.0,8394.0,19957.0,12051.0,4761.0,60296.0,29440.0,28700.0,1643.0,513.0
111,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,42821.0,23539.0,6249.0,23625.0,32264.0,4223.0,10104.0,1908.0,5180.0,2383.0,633.0
112,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,11237.0,11922.0,7287.0,13080.0,2598.0,194.0,20640.0,8493.0,12148.0,0.0,0.0
113,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,3100.0,8693.0,1343.0,6201.0,2152.0,2097.0,10045.0,1101.0,4268.0,4048.0,629.0
114,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90014,0,http://WWW.AMERICANBB.BANK,1355.0,6606.0,5124.0,2237.0,600.0,0.0,59071.0,26292.0,32778.0,0.0,0.0
115,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,40976.0,91756.0,27111.0,35407.0,51659.0,18555.0,23309.0,8901.0,6333.0,7110.0,965.0
116,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,7733.0,7375.0,3013.0,5517.0,5723.0,855.0,22074.0,1254.0,7521.0,4422.0,8876.0
117,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,21637.0,27557.0,10434.0,18137.0,17534.0,3090.0,18127.0,2141.0,5157.0,10830.0,0.0
118,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,32176.0,22451.0,10961.0,24770.0,17179.0,1718.0,8464.0,1759.0,4624.0,1575.0,506.0
119,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,12868.0,49073.0,9950.0,48083.0,3908.0,0.0,38991.0,5892.0,32030.0,1069.0,0.0
120,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,67839.0,48009.0,10785.0,21748.0,44801.0,38514.0,18207.0,3905.0,2162.0,8809.0,3331.0
121,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,25486.0,26417.0,3842.0,17794.0,14574.0,15693.0,11729.0,1817.0,2903.0,3162.0,3847.0
122,34090,AMERICAN ENTERPRISE BANK,Buffalo Grove,IL,60089,1,,17001.0,15843.0,7949.0,18775.0,3811.0,2309.0,6010.0,267.0,1615.0,1927.0,2202.0
123,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4636.0,4197.0,1361.0,2364.0,2837.0,2271.0,1507.0,909.0,0.0,341.0,257.0
124,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,9650.0,6276.0,6908.0,6875.0,2144.0,0.0,2738.0,1001.0,1737.0,0.0,0.0
125,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3605.0,3413.0,1966.0,3627.0,1425.0,0.0,1400.0,0.0,1400.0,0.0,0.0
126,27471,AMERICAN EXPRESS NATIONAL BANK,Salt Lake City,UT,84184,0,http://www.americanexpress.com,16430587.0,111882.0,1422061.0,4537106.0,7794326.0,2788976.0,139355.0,58996.0,16294.0,35794.0,28271.0
127,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,80278.0,42751.0,18461.0,41423.0,32698.0,30445.0,13657.0,2912.0,6740.0,2540.0,1465.0
128,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,180854.0,381035.0,104162.0,393414.0,63975.0,338.0,287297.0,48248.0,196022.0,41674.0,1353.0
129,57113,"AMERICAN FOUNDERS BANK, INC.",Louisville,KY,40223,1,,19124.0,12945.0,4804.0,8495.0,16956.0,1814.0,3751.0,250.0,811.0,1420.0,1270.0
130,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,75380.0,47683.0,37245.0,51479.0,34049.0,290.0,67059.0,12941.0,33603.0,20515.0,0.0
131,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8450.0,8299.0,1717.0,8312.0,4210.0,2510.0,7876.0,2860.0,3707.0,825.0,484.0
132,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,30622.0,6783.0,7609.0,18396.0,8664.0,2736.0,4097.0,665.0,1400.0,2032.0,0.0
133,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,9828.0,5138.0,3234.0,9759.0,1972.0,0.0,1709.0,300.0,509.0,900.0,0.0
134,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,4821.0,3582.0,2143.0,4009.0,1830.0,420.0,1362.0,0.0,1037.0,325.0,0.0
135,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,6941.0,20465.0,7440.0,17742.0,2225.0,0.0,9106.0,0.0,6853.0,2252.0,0.0
136,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,1,www.americanmomentum.bank,16486.0,20098.0,8017.0,19215.0,7487.0,1865.0,25958.0,8361.0,14404.0,2887.0,306.0
137,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,44590.0,108863.0,16149.0,67709.0,53167.0,16428.0,41104.0,14108.0,15115.0,9298.0,2583.0
138,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,150535.0,115633.0,37894.0,111776.0,97131.0,19367.0,60454.0,7026.0,29795.0,17613.0,6021.0
