,cert,name,city,state,zip,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
10,27552,1ST CONSTITUTION BANK,Cranbury,NJ,8512,1,www.1stconstitution.com,95497.0,193617.0,82764.0,138778.0,62490.0,5082.0,46239.0,14955.0,22150.0,8296.0,838.0
11,34393,1ST EQUITY BANK,Skokie,IL,60076,1,www.1stequitybank.net,9454.0,24359.0,7590.0,17858.0,6521.0,1843.0,4461.0,2021.0,2140.0,300.0,0.0
12,57611,1ST EQUITY BANK NORTHWEST,Buffalo Grove,IL,60089,1,,7486.0,14384.0,4788.0,13451.0,2981.0,649.0,4732.0,1932.0,1368.0,1432.0,0.0
13,31410,"1ST FEDERAL SAVINGS BANK OF SC, INC.",Walterboro,SC,29488,1,www.1stfederalofsc.com,14132.0,9426.0,5231.0,14101.0,4082.0,144.0,3775.0,755.0,2467.0,553.0,0.0
14,1673,1ST FINANCIAL BANK USA,Dakota Dunes,SD,57049,0,http://www.1fbusa.com,305936.0,104175.0,31485.0,67335.0,61215.0,250075.0,7356.0,4121.0,1770.0,1465.0,0.0
15,6646,1ST NATIONAL BANK,Lebanon,OH,45036,1,WWW.BANKWITH1ST.COM,27061.0,35560.0,6204.0,37021.0,18101.0,1295.0,19368.0,1717.0,16724.0,927.0,0.0
16,57633,1ST SECURITY BANK OF WASHINGTON,Mountlake Terrac,WA,98043,1,WWW.FSBWA.com,263787.0,176323.0,87966.0,192660.0,134148.0,25336.0,85185.0,9614.0,42706.0,28759.0,4106.0
17,9087,1ST SOURCE BANK,South Bend,IN,46601,1,www.1stsource.com,894847.0,391836.0,287150.0,674057.0,263085.0,62391.0,328158.0,140075.0,155402.0,29301.0,3380.0
18,57626,1ST STATE BANK,Saginaw,MI,48604,1,www.1ststatebk.com,6529.0,5764.0,1989.0,7392.0,2722.0,189.0,5306.0,3306.0,2000.0,0.0,0.0
19,22543,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,1,www.1ststatebankmc.com,4929.0,2971.0,989.0,4109.0,2288.0,514.0,271.0,0.0,271.0,0.0,0.0
20,8426,1ST SUMMIT BANK,Johnstown,PA,15904,1,http://www.1stsummit.bank,249662.0,114041.0,66244.0,131992.0,145906.0,19560.0,73206.0,18433.0,28176.0,24040.0,2557.0
21,57869,"1ST TRUST BANK, INC.",Hazard,KY,41701,1,https://www.1tbi.com,49106.0,48118.0,21207.0,55224.0,18702.0,2091.0,48328.0,7109.0,16634.0,24585.0,0.0
22,31249,1ST UNITED BANK,Faribault,MN,55021,1,www.1stunited.com,7360.0,2132.0,3225.0,5354.0,913.0,0.0,854.0,0.0,854.0,0.0,0.0
23,9751,21ST CENTURY BANK,Loretto,MN,55357,1,http://www.21stcenturybank.com,156442.0,10548.0,57645.0,80238.0,28721.0,386.0,3867.0,0.0,858.0,3009.0,0.0
24,16910,22ND STATE BANK,Louisville,AL,36048,1,www.22ndstatebank.com,20031.0,31626.0,14689.0,26647.0,10029.0,292.0,16943.0,11973.0,2557.0,2413.0,0.0
25,91005,5STAR BANK,Colorado Springs,CO,80914,1,http://www.5star.bank,9709.0,43193.0,3713.0,30347.0,13952.0,4890.0,12349.0,3642.0,5135.0,2082.0,1490.0
26,35029,AB&T,Albany,GA,31708,1,www.abtgold.com,6468.0,4576.0,1647.0,7136.0,1791.0,470.0,3579.0,0.0,2800.0,779.0,0.0
27,32257,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,1,www.abacusbank.com,28882.0,94192.0,8448.0,77564.0,21434.0,15628.0,8084.0,293.0,4923.0,2868.0,0.0
28,30332,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,1,www.abbemae.com,5304.0,4426.0,1398.0,3569.0,4599.0,164.0,3217.0,780.0,913.0,1524.0,0.0
29,30619,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,1,http://www.abbevillefirst.com,14275.0,12130.0,4693.0,14478.0,7231.0,3.0,1014.0,265.0,374.0,375.0,0.0
30,19795,ABBYBANK,Abbotsford,WI,54405,1,www.abbybank.com,83094.0,60207.0,34055.0,59689.0,44819.0,4738.0,41224.0,10088.0,18998.0,11424.0,714.0
31,26590,ABINGTON BANK,Abington,MA,2351,0,www.abingtonbank.com,55480.0,46375.0,20341.0,46856.0,29307.0,5351.0,48962.0,9713.0,28117.0,8874.0,2258.0
32,19600,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,0,www.academybank.com,294677.0,486858.0,119525.0,370003.0,274284.0,17723.0,166434.0,16532.0,79529.0,67542.0,2831.0
33,4061,ACB BANK,Cherokee,OK,73728,1,www.acbbank.net,5434.0,49581.0,10115.0,29023.0,15483.0,395.0,4591.0,252.0,3339.0,1000.0,0.0
34,58727,ACCESS BANK,Omaha,NE,68114,1,WWW.ACCESSBANK.COM,47453.0,18773.0,13355.0,22784.0,18889.0,11198.0,22955.0,4881.0,12407.0,4530.0,1137.0
35,58562,ACCESSBANK TEXAS,Denton,TX,76201,1,http://WWW.ACCESSBANKTX.COM,21203.0,51718.0,11544.0,40837.0,19860.0,680.0,43560.0,8894.0,21932.0,11642.0,1092.0
36,7506,ACNB BANK,Gettysburg,PA,17325,0,http://www.acnb.com,251510.0,148551.0,78046.0,215409.0,90577.0,16028.0,105893.0,21840.0,60082.0,16783.0,7188.0
37,18489,ADAMS BANK & TRUST,Ogallala,NE,69153,1,http://www.abtbank.com,71749.0,85139.0,26272.0,66443.0,55238.0,8935.0,40627.0,10443.0,15429.0,13691.0,1064.0
38,90140,ADAMS COMMUNITY BANK,Adams,MA,1220,1,www.adamscommunity.com,82364.0,32387.0,17683.0,62103.0,32427.0,2538.0,24280.0,4818.0,16140.0,2712.0,610.0
39,14311,ADAMS COUNTY BANK,Kenesaw,NE,68956,1,http://www.adamscountybank.net,17497.0,22213.0,3628.0,22748.0,11898.0,1436.0,6033.0,2126.0,2316.0,1339.0,252.0
40,9812,ADAMS STATE BANK,Adams,NE,68301,1,www.adamsstate.com,6724.0,4452.0,1013.0,5324.0,4149.0,690.0,1229.0,0.0,576.0,299.0,354.0
41,28380,ADIRONDACK BANK,Utica,NY,13501,1,www.adirondackbank.com,23104.0,11737.0,7502.0,16189.0,7494.0,3656.0,98125.0,50251.0,30644.0,6189.0,11041.0
42,8251,ADRIAN BANK,Adrian,MO,64720,1,www.adrianbank.com,20664.0,9502.0,5307.0,14831.0,7454.0,2574.0,3709.0,707.0,860.0,1683.0,459.0
43,8822,ADRIAN STATE BANK,Adrian,MN,56110,1,www.adrianstatebank.com,6981.0,4978.0,1664.0,6422.0,3104.0,769.0,4943.0,1891.0,1494.0,1558.0,0.0
44,10375,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,1,www.advantagecommunity.com,18081.0,6825.0,4205.0,9177.0,9397.0,2126.0,2039.0,0.0,1282.0,257.0,500.0
45,34885,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,1,www.affiliatedbank.com,62308.0,204803.0,65816.0,136439.0,56009.0,8847.0,110624.0,25607.0,59796.0,21133.0,4088.0
46,35267,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
47,3304,AIMBANK,Littlefield,TX,79339,1,aim.bank,72927.0,146875.0,72130.0,114670.0,30707.0,2294.0,190129.0,60368.0,98278.0,28756.0,2727.0
48,35314,ALAMERICA BANK,Birmingham,AL,35205,1,http://alamericabank.com,2787.0,6466.0,1072.0,2706.0,2614.0,2861.0,917.0,0.0,636.0,0.0,281.0
49,13947,ALAMOSA STATE BANK,Alamosa,CO,81101,1,http://www.alamosastatebank.com,8413.0,16519.0,11596.0,11748.0,1588.0,0.0,15055.0,1383.0,13402.0,270.0,0.0
50,17230,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,1,www.albanybank.com,33395.0,39753.0,13689.0,38738.0,17191.0,3530.0,108780.0,35850.0,44139.0,26271.0,2520.0
51,17622,ALDEN STATE BANK,Alden,MI,49612,1,http://www.aldenbank.com,14088.0,15203.0,5011.0,14708.0,6047.0,3525.0,5725.0,1041.0,2680.0,1126.0,878.0
52,9831,ALDEN STATE BANK,Alden,NY,14004,1,WWW.ALDENSTATE.COM,36524.0,17409.0,16118.0,24756.0,12034.0,1025.0,15370.0,10057.0,3475.0,1838.0,0.0
53,3931,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,1,http://www.alerus.com,85689.0,66956.0,59145.0,61792.0,18654.0,13055.0,48723.0,30742.0,14798.0,2638.0,545.0
54,13080,ALGONQUIN STATE BANK,Algonquin,IL,60102,1,http://www.algonquinstatebank.com,8105.0,2726.0,1317.0,5467.0,3309.0,738.0,1396.0,0.0,1086.0,310.0,0.0
55,20093,ALL AMERICA BANK,Oklahoma City,OK,73128,1,https://www.allamerica.bank,35505.0,42592.0,21179.0,42833.0,10129.0,3956.0,9717.0,2259.0,5497.0,1961.0,0.0
56,58629,ALLEGIANCE BANK,Houston,TX,77040,1,www.allegiancebank.com,341471.0,420688.0,189509.0,309872.0,240003.0,22775.0,521725.0,89137.0,246841.0,106825.0,78922.0
57,197,ALLIANCE BANK,Francesville,IN,47946,1,www.myalliancebank.com,17864.0,13600.0,4111.0,18904.0,6593.0,1856.0,11017.0,6118.0,3653.0,269.0,977.0
58,11569,ALLIANCE BANK,Sulphur Springs,TX,75482,1,alliancebank.com,77244.0,45959.0,28535.0,56080.0,31557.0,7030.0,26312.0,7548.0,13254.0,5510.0,0.0
59,34930,ALLIANCE BANK,Topeka,KS,66614,1,http://www.alliancebankks.com,13238.0,16690.0,4961.0,12533.0,11009.0,1425.0,6657.0,1576.0,3514.0,1567.0,0.0
60,12511,ALLIANCE BANK,Mondovi,WI,54755,1,www.alliancebank.us,33278.0,14006.0,9470.0,21344.0,11656.0,4814.0,7816.0,563.0,4772.0,2119.0,362.0
61,10973,ALLIANCE BANK,Lake City,MN,55041,1,http://www.alliancebanks.com,56884.0,38608.0,16674.0,64747.0,12008.0,2063.0,41713.0,5285.0,16065.0,10258.0,10106.0
62,34566,ALLIANCE BANK,Cape Girardeau,MO,63701,1,www.alliancebanking.com,23485.0,16973.0,7073.0,27154.0,5928.0,303.0,4536.0,1523.0,3013.0,0.0,0.0
63,57733,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,1,www.alliancebanknc.com,7937.0,7961.0,6075.0,7537.0,1661.0,625.0,4839.0,562.0,3535.0,0.0,742.0
64,15657,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,1,https://www.alliancebanktexas.com,11473.0,25889.0,15950.0,15005.0,5673.0,734.0,62169.0,19581.0,30998.0,10790.0,800.0
65,9631,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,1,www.bankacb.com,35673.0,21872.0,18497.0,20159.0,14774.0,4115.0,3780.0,0.0,2112.0,1411.0,258.0
66,1946,ALLIANT BANK,Madison,MO,65263,1,http://www.alliantbank.com,9808.0,28528.0,5908.0,20035.0,11100.0,1294.0,5168.0,1888.0,1903.0,1376.0,0.0
67,55130,"ALLIED FIRST BANK,SB",Oswego,IL,60543,1,http://www.alliedfirst.com,4573.0,13915.0,1389.0,4109.0,8353.0,4638.0,2529.0,0.0,263.0,0.0,2266.0
68,4051,ALLNATIONS BANK,Calumet,OK,73014,1,http://www.anbok.com,1581.0,1068.0,1186.0,1121.0,340.0,3.0,0.0,0.0,0.0,0.0,0.0
69,57803,ALLY BANK,Sandy,UT,84070,0,http://www.ally.com,32643000.0,18187000.0,9036000.0,26067000.0,13867000.0,1860000.0,8528000.0,1647000.0,5168000.0,1393000.0,320000.0
70,58424,ALMA BANK,Astoria,NY,11102,1,http://www.almabank.com,118152.0,378172.0,63485.0,250471.0,138984.0,43384.0,38728.0,7633.0,22146.0,8673.0,276.0
71,15426,ALMENA STATE BANK,Almena,KS,67622,1,www.almenastatebank.com,2555.0,42325.0,2164.0,14766.0,22503.0,5447.0,1521.0,0.0,748.0,273.0,500.0
72,23091,ALPINE BANK,Glenwood Springs,CO,81601,1,http://www.alpinebank.com,59484.0,43088.0,23035.0,52691.0,21703.0,5143.0,33211.0,4732.0,13492.0,12198.0,2789.0
73,35377,ALPINE CAPITAL BANK,New York,NY,10019,1,https://www.alpinecapitalbank.com,1474.0,10889.0,2926.0,2413.0,7024.0,0.0,18719.0,18719.0,0.0,0.0,0.0
74,12773,ALTABANK,American Fork,UT,84003,0,www.altabank.com,69743.0,60758.0,32063.0,41534.0,32868.0,24036.0,42921.0,8649.0,9104.0,13307.0,11861.0
75,19590,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,1,http://www.altamaha.bank,23487.0,19253.0,6888.0,26125.0,7331.0,2396.0,7574.0,259.0,7315.0,0.0,0.0
76,8276,ALTON BANK,Alton,MO,65606,1,www.altonbank.com,6427.0,11715.0,2811.0,7127.0,4939.0,3265.0,2121.0,0.0,443.0,778.0,900.0
77,27711,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,1,www.altoonabank.com,48091.0,34542.0,11120.0,50079.0,17562.0,3872.0,13897.0,1992.0,8721.0,2903.0,281.0
78,9465,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,1,WWW.ALVASTATEBANK.COM,35126.0,69958.0,24089.0,57503.0,20385.0,3107.0,25927.0,5604.0,14995.0,3865.0,1463.0
79,622,AMALGAMATED BANK,New York,NY,10001,0,http://AMALGAMATEDBANK.COM,108759.0,209881.0,113175.0,186613.0,14588.0,4265.0,61488.0,58605.0,2608.0,275.0,0.0
80,903,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,1,www.aboc.com,15593.0,7258.0,5194.0,7067.0,10514.0,76.0,41127.0,8413.0,32714.0,0.0,0.0
81,14531,AMARILLO NATIONAL BANK,Amarillo,TX,79101,1,www.anb.com,226982.0,424679.0,215864.0,352414.0,66214.0,17169.0,398682.0,153942.0,192217.0,48880.0,3643.0
82,28701,AMBLER SAVINGS BANK,Ambler,PA,19002,1,www.amblersav.com,73589.0,40767.0,13385.0,42898.0,41252.0,16821.0,16551.0,2254.0,7418.0,5596.0,1283.0
83,6423,AMBOY BANK,Old Bridge,NJ,8857,1,www.amboybank.com,74212.0,146848.0,49712.0,116659.0,53774.0,915.0,134375.0,88559.0,41609.0,4207.0,0.0
84,22953,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,1,www.amerantbank.com,998075.0,746537.0,355878.0,634808.0,581056.0,172869.0,784326.0,229531.0,367193.0,108540.0,79062.0
85,27267,AMERASIA BANK,Flushing,NY,11355,1,www.amerasiabankny.com,111048.0,160221.0,76443.0,137494.0,50498.0,6835.0,122696.0,23818.0,60634.0,37738.0,506.0
86,8893,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,1,www.amcommbank.com,5589.0,5091.0,3998.0,4902.0,1519.0,260.0,5940.0,973.0,2028.0,2939.0,0.0
87,20311,AMERICAN BANK,Bozeman,MT,59715,1,www.americanbankmontana.com,13822.0,7632.0,6425.0,7055.0,5921.0,2053.0,3378.0,958.0,1550.0,870.0,0.0
88,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,76882.0,64197.0,23391.0,51340.0,28801.0,37548.0,23860.0,5055.0,10732.0,1823.0,6250.0
89,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,90387.0,63519.0,38560.0,74400.0,36255.0,4691.0,46825.0,7817.0,25357.0,13651.0,0.0
90,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,14831.0,24878.0,6603.0,14899.0,10870.0,7337.0,14886.0,2389.0,7984.0,3985.0,528.0
91,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9278.0,9910.0,4965.0,9971.0,4252.0,0.0,3823.0,671.0,2884.0,268.0,0.0
92,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,67349.0,67257.0,28296.0,61399.0,41355.0,3554.0,38467.0,9220.0,18285.0,8783.0,2179.0
93,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,46319.0,57642.0,11033.0,50076.0,31411.0,11440.0,34556.0,2480.0,10818.0,14977.0,6280.0
94,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,5287.0,18195.0,12624.0,8322.0,2536.0,0.0,32343.0,11325.0,19865.0,896.0,257.0
95,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,23082.0,22746.0,7983.0,24251.0,12861.0,733.0,13387.0,511.0,6784.0,5770.0,322.0
96,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,98554.0,68539.0,50177.0,85500.0,26770.0,4646.0,169293.0,51724.0,106670.0,9539.0,1360.0
97,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,6632.0,4311.0,2483.0,5477.0,2033.0,950.0,14640.0,8023.0,5997.0,313.0,307.0
98,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,13058.0,5786.0,2819.0,9841.0,5465.0,719.0,3752.0,2620.0,1132.0,0.0,0.0
99,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,30671.0,65765.0,20477.0,49374.0,24317.0,2268.0,51977.0,6175.0,33387.0,12415.0,0.0
100,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,64762.0,65819.0,21219.0,71382.0,34451.0,3529.0,25570.0,4848.0,13706.0,7016.0,0.0
101,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,32300.0,82258.0,16744.0,56979.0,34146.0,6688.0,24127.0,1640.0,18234.0,3220.0,1034.0
102,59157,AMERICAN BANK OF THE CAROLINAS,Monroe,NC,28110,1,https://www.abc-nc.com,1535.0,3538.0,1579.0,3489.0,0.0,5.0,1864.0,0.0,1864.0,0.0,0.0
103,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,38991.0,10748.0,6990.0,19886.0,15448.0,7415.0,5409.0,1268.0,3101.0,280.0,760.0
104,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,20735.0,20898.0,7357.0,20837.0,10295.0,3144.0,44870.0,11395.0,30364.0,2571.0,540.0
105,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,55200.0,27896.0,13043.0,38178.0,25400.0,6475.0,15672.0,2953.0,10369.0,2088.0,262.0
106,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,12616.0,22401.0,9665.0,22031.0,3057.0,264.0,77694.0,25686.0,49756.0,2252.0,0.0
107,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,3017.0,17270.0,1503.0,6434.0,8348.0,4002.0,9954.0,574.0,4011.0,5369.0,0.0
108,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90071,0,http://WWW.AMERICANBB.BANK,905.0,7170.0,2631.0,4872.0,571.0,0.0,27969.0,21238.0,6731.0,0.0,0.0
109,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,64866.0,92987.0,12960.0,68357.0,60508.0,16027.0,18832.0,562.0,9588.0,7782.0,900.0
110,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,9444.0,11580.0,5032.0,12476.0,2928.0,588.0,18223.0,3403.0,13316.0,1503.0,0.0
111,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,23432.0,33176.0,7888.0,28168.0,18408.0,2144.0,55887.0,1345.0,11331.0,42954.0,256.0
112,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,29550.0,24558.0,8067.0,16917.0,28855.0,269.0,9645.0,2626.0,2304.0,4715.0,0.0
113,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,14652.0,77864.0,27435.0,64775.0,306.0,0.0,60644.0,14879.0,45765.0,0.0,0.0
114,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,66504.0,55812.0,21804.0,37483.0,55254.0,7775.0,48323.0,19272.0,16808.0,12243.0,0.0
115,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,21434.0,27589.0,8002.0,15076.0,22116.0,3829.0,11836.0,1738.0,4589.0,5509.0,0.0
116,16635,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,5620.0,12979.0,6298.0,5666.0,6458.0,177.0,3747.0,0.0,1759.0,1988.0,0.0
117,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,10248.0,5575.0,3490.0,9019.0,1313.0,2000.0,1231.0,324.0,907.0,0.0,0.0
118,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4255.0,4306.0,598.0,2521.0,3917.0,1523.0,1614.0,0.0,1259.0,355.0,0.0
119,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3448.0,2708.0,1410.0,3192.0,1554.0,0.0,2804.0,0.0,2804.0,0.0,0.0
120,27471,AMERICAN EXPRESS NATIONAL BANK,Sandy,UT,84070,0,http://www.americanexpress.com,9431922.0,873009.0,1459995.0,3242512.0,4976209.0,626215.0,769696.0,97036.0,242909.0,307655.0,122096.0
121,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,66468.0,43384.0,24789.0,37204.0,27162.0,20697.0,16787.0,4896.0,7473.0,4418.0,0.0
122,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,251764.0,534658.0,417102.0,356421.0,12784.0,115.0,408324.0,210193.0,195841.0,2290.0,0.0
123,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,75848.0,59507.0,37606.0,60878.0,36211.0,660.0,79912.0,17725.0,35989.0,25941.0,257.0
124,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8304.0,8577.0,2608.0,7340.0,4871.0,2062.0,9002.0,3254.0,3180.0,1740.0,828.0
125,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,30817.0,10862.0,6942.0,19705.0,11076.0,3956.0,8578.0,1094.0,4819.0,2665.0,0.0
126,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,7216.0,3694.0,2212.0,5817.0,2881.0,0.0,2879.0,807.0,760.0,1312.0,0.0
127,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,7631.0,10904.0,5802.0,10971.0,1463.0,299.0,3400.0,500.0,2900.0,0.0,0.0
128,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,6329.0,17386.0,6854.0,16298.0,495.0,68.0,16670.0,3546.0,12124.0,1000.0,0.0
129,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,46122.0,107314.0,35499.0,95633.0,21248.0,1056.0,137156.0,41590.0,85832.0,8210.0,1524.0
130,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,44966.0,130541.0,22844.0,64327.0,62823.0,25511.0,48449.0,14965.0,21035.0,10305.0,2144.0
131,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,157202.0,145259.0,96822.0,123764.0,73370.0,8505.0,122731.0,35954.0,68200.0,17855.0,722.0
132,26398,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3853.0,8762.0,1727.0,6903.0,3922.0,64.0,14545.0,2435.0,5824.0,6028.0,258.0
133,22373,AMERICAN NATIONAL BANK & TRUST,Wichita Falls,TX,76308,1,www.amnat.com,42367.0,47673.0,20550.0,40771.0,21900.0,6819.0,30108.0,6516.0,11645.0,6757.0,5190.0
134,33812,AMERICAN NATIONAL BANK - FOX CITIES,Appleton,WI,54911,1,http://www.anbfc.bank,67103.0,45654.0,18622.0,51631.0,39753.0,2750.0,11585.0,1376.0,6242.0,3077.0,891.0
135,6837,AMERICAN NATIONAL BANK AND TRUST COMPANY,Danville,VA,24541,1,www.amnb.com,132538.0,137492.0,41122.0,116106.0,80553.0,32249.0,183776.0,18414.0,115519.0,39223.0,10620.0
136,26499,AMERICAN NATIONAL BANK OF MINNESOTA,Baxter,MN,56425,1,http://www.anbmn.com,56017.0,60127.0,31739.0,63593.0,20117.0,695.0,7547.0,1306.0,2064.0,4177.0,0.0
137,58469,"AMERICAN PLUS BANK, N.A.",Arcadia,CA,91007,1,http://www.bankaplus.com,80679.0,145394.0,94777.0,115511.0,14795.0,990.0,104696.0,41639.0,60485.0,2572.0,0.0
