,cert,name,city,state,zip,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
15,1673,1ST FINANCIAL BANK USA,Dakota Dunes,SD,57049,0,http://www.1fbusa.com,325837.0,84443.0,17604.0,46247.0,64763.0,281666.0,6299.0,0.0,5991.0,308.0,0.0
16,6646,1ST NATIONAL BANK,Lebanon,OH,45036,1,WWW.BANKWITH1ST.COM,24267.0,31572.0,9037.0,27358.0,17022.0,2421.0,13746.0,1804.0,9750.0,2192.0,0.0
17,57633,1ST SECURITY BANK OF WASHINGTON,Mountlake Terrac,WA,98043,1,WWW.FSBWA.com,251280.0,177718.0,128418.0,183094.0,93549.0,23937.0,79959.0,26464.0,28562.0,21281.0,3652.0
18,9087,1ST SOURCE BANK,South Bend,IN,46601,1,www.1stsource.com,971042.0,385175.0,163414.0,566831.0,541405.0,84567.0,324136.0,59040.0,191783.0,67957.0,5356.0
19,57626,1ST STATE BANK,Saginaw,MI,48604,1,www.1ststatebk.com,7130.0,5291.0,1612.0,3558.0,6504.0,748.0,5975.0,820.0,4902.0,253.0,0.0
20,22543,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,1,www.1ststatebankmc.com,5060.0,2275.0,1000.0,2696.0,2769.0,871.0,267.0,0.0,267.0,0.0,0.0
21,8426,1ST SUMMIT BANK,Johnstown,PA,15904,1,http://www.1stsummit.bank,251908.0,116019.0,63370.0,110779.0,157616.0,36161.0,66218.0,22390.0,15130.0,24085.0,4614.0
22,57869,"1ST TRUST BANK, INC.",Hazard,KY,41701,1,https://www.1tbi.com,48836.0,49707.0,30503.0,47908.0,18401.0,1731.0,50981.0,14065.0,27260.0,9655.0,0.0
23,31249,1ST UNITED BANK,Faribault,MN,55021,1,www.1stunited.com,7877.0,2886.0,2195.0,7478.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0
24,9751,21ST CENTURY BANK,Loretto,MN,55357,1,http://www.21stcenturybank.com,225326.0,9781.0,158122.0,62547.0,12934.0,1504.0,2103.0,0.0,1761.0,342.0,0.0
25,16910,22ND STATE BANK,Louisville,AL,36048,1,www.22ndstatebank.com,22002.0,36198.0,12206.0,35013.0,9515.0,1466.0,9120.0,2172.0,4463.0,2485.0,0.0
26,91005,5STAR BANK,Colorado Springs,CO,80914,1,http://www.5star.bank,10033.0,17862.0,4828.0,13048.0,9322.0,697.0,12425.0,254.0,9499.0,1214.0,1458.0
27,35029,AB&T,Albany,GA,31708,1,www.abtgold.com,7082.0,5771.0,4261.0,5951.0,2029.0,612.0,8168.0,4169.0,2815.0,933.0,251.0
28,32257,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,1,www.abacusbank.com,29390.0,103026.0,35157.0,32493.0,63835.0,930.0,7742.0,1334.0,5212.0,1196.0,0.0
29,30332,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,1,www.abbemae.com,5377.0,3446.0,1957.0,4443.0,2260.0,162.0,2357.0,277.0,1441.0,639.0,0.0
30,30619,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,1,http://www.abbevillefirst.com,15533.0,11689.0,3091.0,12752.0,11315.0,64.0,1279.0,633.0,646.0,0.0,0.0
31,19795,ABBYBANK,Abbotsford,WI,54405,1,www.abbybank.com,86674.0,56685.0,22744.0,54890.0,54977.0,10748.0,38370.0,436.0,23669.0,12922.0,1343.0
32,26590,ABINGTON BANK,Abington,MA,2351,0,www.abingtonbank.com,64463.0,58170.0,15960.0,55958.0,43437.0,7279.0,54062.0,7611.0,21589.0,20410.0,4452.0
33,19600,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,0,www.academybank.com,248372.0,337637.0,91549.0,236629.0,241062.0,16769.0,76151.0,7276.0,24825.0,41756.0,2294.0
34,4061,ACB BANK,Cherokee,OK,73728,1,www.acbbank.net,5560.0,43678.0,8142.0,22807.0,16973.0,1316.0,5049.0,0.0,2933.0,2116.0,0.0
35,58727,ACCESS BANK,Omaha,NE,68114,1,WWW.ACCESSBANK.COM,60409.0,22257.0,24272.0,37289.0,14991.0,6115.0,25094.0,7515.0,7872.0,7750.0,1957.0
36,58562,ACCESSBANK TEXAS,Denton,TX,76201,1,http://WWW.ACCESSBANKTX.COM,21132.0,51291.0,10184.0,43969.0,17373.0,897.0,43983.0,9006.0,24515.0,9386.0,1076.0
37,7506,ACNB BANK,Gettysburg,PA,17325,1,http://www.acnb.com,217056.0,122093.0,80105.0,155136.0,94929.0,8979.0,63638.0,15927.0,33702.0,10681.0,3327.0
38,18489,ADAMS BANK & TRUST,Ogallala,NE,69153,1,http://www.abtbank.com,75159.0,81239.0,35922.0,54021.0,58297.0,8158.0,44220.0,11558.0,17708.0,13939.0,1015.0
39,90140,ADAMS COMMUNITY BANK,Adams,MA,1220,1,www.adamscommunity.com,88063.0,33900.0,24578.0,62378.0,26874.0,8135.0,25015.0,4920.0,13722.0,5219.0,1154.0
40,14311,ADAMS COUNTY BANK,Kenesaw,NE,68956,1,http://www.adamscountybank.net,13658.0,18829.0,3220.0,21429.0,7588.0,250.0,4070.0,433.0,2755.0,882.0,0.0
41,9812,ADAMS STATE BANK,Adams,NE,68301,1,www.adamsstate.com,6408.0,4885.0,1085.0,4070.0,5566.0,572.0,1210.0,0.0,0.0,863.0,347.0
42,28380,ADIRONDACK BANK,Utica,NY,13501,1,www.adirondackbank.com,23991.0,11534.0,7773.0,15162.0,9664.0,2926.0,126773.0,60060.0,43657.0,22546.0,510.0
43,27015,ADMIRALS BANK,Boston,MA,2116,1,www.ethicwealthbank.com,4672.0,28031.0,3419.0,18496.0,7639.0,3148.0,16534.0,3488.0,3088.0,2462.0,7496.0
44,8251,ADRIAN BANK,Adrian,MO,64720,1,www.adrianbank.com,21748.0,9737.0,6826.0,14971.0,6874.0,2814.0,3971.0,307.0,2072.0,1307.0,285.0
45,8822,ADRIAN STATE BANK,Adrian,MN,56110,1,www.adrianstatebank.com,7180.0,4622.0,1215.0,5913.0,4051.0,623.0,4302.0,0.0,2669.0,1633.0,0.0
46,18152,ADVANTAGE BANK,Oklahoma City,OK,73141,1,,2343.0,732.0,522.0,1394.0,975.0,184.0,551.0,0.0,251.0,0.0,300.0
47,57072,ADVANTAGE BANK,Loveland,CO,80538,1,,36209.0,59682.0,9786.0,60646.0,22820.0,2638.0,17864.0,801.0,8397.0,8393.0,273.0
48,10375,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,1,www.advantagecommunity.com,18499.0,6262.0,2686.0,10738.0,8896.0,2441.0,2032.0,0.0,0.0,1532.0,500.0
49,34885,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,1,www.affiliatedbank.com,61737.0,212176.0,50551.0,168154.0,47319.0,7889.0,112933.0,23624.0,70732.0,16519.0,2058.0
50,57264,AFFINITY BANK,Atlanta,GA,30339,1,,1304.0,64319.0,9548.0,34609.0,19952.0,1514.0,6372.0,1706.0,1890.0,2030.0,746.0
51,35267,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
52,3304,AIMBANK,Littlefield,TX,79339,1,aim.bank,69815.0,155445.0,26555.0,166484.0,26006.0,6216.0,173734.0,24626.0,119643.0,26646.0,2819.0
53,35314,ALAMERICA BANK,Birmingham,AL,35205,1,http://alamericabank.com,2629.0,6347.0,349.0,2860.0,2426.0,3341.0,905.0,370.0,259.0,0.0,275.0
54,13947,ALAMOSA STATE BANK,Alamosa,CO,81101,1,http://www.alamosastatebank.com,8930.0,17492.0,8895.0,15693.0,1834.0,0.0,6967.0,3664.0,3303.0,0.0,0.0
55,17230,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,1,www.albanybank.com,38820.0,35036.0,13860.0,39013.0,13296.0,7687.0,92750.0,29424.0,56581.0,3406.0,3339.0
56,17622,ALDEN STATE BANK,Alden,MI,49612,1,http://www.aldenbank.com,13723.0,12447.0,4405.0,11436.0,7380.0,2950.0,4530.0,560.0,3112.0,603.0,255.0
57,9831,ALDEN STATE BANK,Alden,NY,14004,1,WWW.ALDENSTATE.COM,35843.0,16491.0,13764.0,22727.0,12073.0,3770.0,14470.0,8022.0,4335.0,1653.0,460.0
58,3931,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,1,http://www.alerus.com,86599.0,60654.0,43611.0,69253.0,21779.0,12610.0,36135.0,9085.0,24219.0,2297.0,534.0
59,13080,ALGONQUIN STATE BANK,Algonquin,IL,60102,1,http://www.algonquinstatebank.com,13658.0,2815.0,7292.0,4601.0,3657.0,923.0,1116.0,0.0,303.0,813.0,0.0
60,20093,ALL AMERICA BANK,Oklahoma City,OK,73128,1,https://www.allamerica.bank,34850.0,44506.0,22358.0,39782.0,12570.0,4645.0,9556.0,3222.0,2539.0,3795.0,0.0
61,58629,ALLEGIANCE BANK,Houston,TX,77040,1,www.allegiancebank.com,491691.0,357340.0,213257.0,318177.0,206497.0,111100.0,452596.0,78752.0,236768.0,105921.0,31155.0
62,197,ALLIANCE BANK,Francesville,IN,47946,1,www.myalliancebank.com,18652.0,15513.0,5188.0,15060.0,11861.0,2056.0,13371.0,567.0,10898.0,1106.0,800.0
63,11569,ALLIANCE BANK,Sulphur Springs,TX,75482,1,alliancebank.com,83482.0,50994.0,27719.0,66770.0,33035.0,6951.0,26619.0,11216.0,11156.0,4247.0,0.0
64,34930,ALLIANCE BANK,Topeka,KS,66614,1,http://www.alliancebankks.com,12647.0,16157.0,3353.0,13550.0,10305.0,1595.0,5094.0,261.0,2242.0,2592.0,0.0
65,12511,ALLIANCE BANK,Mondovi,WI,54755,1,www.alliancebank.us,32681.0,13078.0,8405.0,18762.0,15117.0,3475.0,6828.0,955.0,2226.0,3341.0,306.0
66,10973,ALLIANCE BANK,Lake City,MN,55041,1,http://www.alliancebanks.com,45113.0,35307.0,15627.0,49670.0,13244.0,1880.0,47635.0,15814.0,10638.0,11774.0,9409.0
67,34566,ALLIANCE BANK,Cape Girardeau,MO,63701,1,www.alliancebanking.com,25795.0,31459.0,16724.0,34866.0,5516.0,148.0,9160.0,4045.0,4848.0,267.0,0.0
68,57733,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,1,www.alliancebanknc.com,7818.0,7925.0,1552.0,10607.0,2891.0,692.0,2830.0,0.0,826.0,1273.0,731.0
69,15657,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,1,https://www.alliancebanktexas.com,13027.0,31776.0,7843.0,29442.0,6151.0,1367.0,78840.0,20580.0,53344.0,4916.0,0.0
70,9631,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,1,www.bankacb.com,38725.0,20987.0,15855.0,22051.0,17570.0,4235.0,2371.0,267.0,300.0,1549.0,256.0
71,1946,ALLIANT BANK,Madison,MO,65263,1,http://www.alliantbank.com,10058.0,30281.0,8815.0,12502.0,16943.0,2079.0,9516.0,2619.0,5780.0,1116.0,0.0
72,55130,"ALLIED FIRST BANK,SB",Oswego,IL,60543,1,http://www.alliedfirst.com,3371.0,10538.0,1146.0,3391.0,7239.0,2133.0,259.0,0.0,259.0,0.0,0.0
73,4051,ALLNATIONS BANK,Calumet,OK,73014,1,http://www.anbok.com,1815.0,1186.0,1619.0,965.0,413.0,4.0,0.0,0.0,0.0,0.0,0.0
74,57803,ALLY BANK,Sandy,UT,84070,0,http://www.ally.com,31317000.0,15903000.0,6372000.0,25696000.0,13289000.0,1863000.0,6864000.0,876000.0,4864000.0,828000.0,296000.0
75,58424,ALMA BANK,Astoria,NY,11102,1,http://www.almabank.com,114790.0,310793.0,66302.0,219558.0,132732.0,6992.0,49923.0,10125.0,27156.0,12382.0,260.0
76,15426,ALMENA STATE BANK,Almena,KS,67622,1,www.almenastatebank.com,7884.0,64687.0,14222.0,21777.0,25600.0,10972.0,2264.0,0.0,1353.0,0.0,911.0
77,23091,ALPINE BANK,Glenwood Springs,CO,81601,1,http://www.alpinebank.com,61227.0,44223.0,20655.0,54439.0,24664.0,5691.0,37635.0,1042.0,14578.0,18470.0,3545.0
78,35377,ALPINE CAPITAL BANK,New York,NY,10019,1,https://www.alpinecapitalbank.com,2169.0,15911.0,4735.0,4226.0,5522.0,3597.0,22034.0,19958.0,2076.0,0.0,0.0
79,19590,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,1,http://www.altamaha.bank,25343.0,18467.0,7845.0,24640.0,9552.0,1773.0,6761.0,3133.0,2165.0,1463.0,0.0
80,58275,ALTAPACIFIC BANK,Santa Rosa,CA,95403,1,,1709.0,4149.0,1823.0,3067.0,853.0,114.0,3207.0,914.0,1082.0,1211.0,0.0
81,8276,ALTON BANK,Alton,MO,65606,1,www.altonbank.com,6247.0,10394.0,2331.0,7195.0,4843.0,2272.0,437.0,0.0,437.0,0.0,0.0
82,27711,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,1,www.altoonabank.com,44265.0,29968.0,10961.0,32643.0,27040.0,3589.0,13161.0,3998.0,6002.0,2881.0,280.0
83,9465,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,1,WWW.ALVASTATEBANK.COM,39417.0,80223.0,28010.0,52968.0,33042.0,5620.0,26322.0,5743.0,14216.0,5076.0,1287.0
84,622,AMALGAMATED BANK,New York,NY,10001,0,http://AMALGAMATEDBANK.COM,130997.0,214764.0,182117.0,140966.0,18032.0,4647.0,85622.0,56587.0,7990.0,21045.0,0.0
85,903,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,1,www.aboc.com,15617.0,8300.0,3448.0,8847.0,11546.0,76.0,38672.0,4083.0,34589.0,0.0,0.0
86,14531,AMARILLO NATIONAL BANK,Amarillo,TX,79101,1,www.anb.com,228148.0,443344.0,263733.0,327055.0,56056.0,24648.0,382285.0,174529.0,160571.0,43750.0,3435.0
87,28701,AMBLER SAVINGS BANK,Ambler,PA,19002,1,www.amblersav.com,74187.0,44489.0,13081.0,44433.0,40309.0,20853.0,16864.0,4302.0,7671.0,4045.0,846.0
88,6423,AMBOY BANK,Old Bridge,NJ,8857,1,www.amboybank.com,76907.0,203244.0,32765.0,161362.0,84176.0,1847.0,135660.0,81413.0,48542.0,5705.0,0.0
89,22953,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,1,www.amerantbank.com,949755.0,691222.0,287108.0,674839.0,384109.0,294920.0,698794.0,144266.0,349356.0,113855.0,91317.0
90,27267,AMERASIA BANK,Flushing,NY,11355,1,www.amerasiabankny.com,102845.0,155698.0,40237.0,163856.0,43124.0,11326.0,110476.0,9161.0,66687.0,30477.0,4151.0
91,8893,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,1,www.amcommbank.com,5348.0,4982.0,1523.0,6648.0,1804.0,356.0,5676.0,750.0,4068.0,858.0,0.0
92,20311,AMERICAN BANK,Bozeman,MT,59715,1,www.americanbankmontana.com,14896.0,5628.0,4592.0,8834.0,5170.0,1927.0,3981.0,1615.0,500.0,1612.0,254.0
93,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,82532.0,67923.0,9597.0,58228.0,41112.0,41517.0,24148.0,506.0,11505.0,5460.0,6677.0
94,59157,AMERICAN BANK & TRUST,Monroe,NC,28110,1,https://www.abc-nc.com,233.0,1099.0,0.0,279.0,1052.0,0.0,840.0,0.0,0.0,840.0,0.0
95,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,95475.0,65680.0,31373.0,81367.0,41812.0,6603.0,59153.0,10952.0,35506.0,12019.0,676.0
96,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,13718.0,20160.0,5709.0,14888.0,6271.0,7010.0,18453.0,2208.0,8731.0,4756.0,2758.0
97,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9268.0,9213.0,6088.0,9773.0,2620.0,0.0,3779.0,806.0,666.0,2307.0,0.0
98,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,77809.0,62030.0,40201.0,72965.0,23952.0,2719.0,30912.0,10385.0,14373.0,4421.0,1733.0
99,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,45267.0,55299.0,9056.0,35577.0,44906.0,11027.0,30591.0,1959.0,3555.0,17993.0,7084.0
100,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,5508.0,24035.0,9337.0,17647.0,2425.0,134.0,30921.0,14009.0,15771.0,1141.0,0.0
101,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,23343.0,16355.0,6572.0,17792.0,13792.0,1541.0,15687.0,7500.0,2611.0,4576.0,1000.0
102,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,90283.0,53951.0,20504.0,68069.0,49516.0,6144.0,118309.0,30068.0,64102.0,22785.0,1354.0
103,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,8675.0,3872.0,2261.0,5551.0,4246.0,489.0,6785.0,4335.0,1217.0,931.0,304.0
104,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,13645.0,5120.0,2840.0,8086.0,6944.0,895.0,3687.0,0.0,3179.0,508.0,0.0
105,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,30599.0,60096.0,17244.0,46442.0,24631.0,2378.0,43430.0,6925.0,23016.0,12708.0,781.0
106,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,70513.0,69696.0,16390.0,65964.0,54888.0,2967.0,25024.0,2516.0,14541.0,7967.0,0.0
107,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,30912.0,68714.0,8402.0,55143.0,27279.0,8802.0,24829.0,4122.0,9474.0,10223.0,1010.0
108,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,41573.0,10086.0,6881.0,20354.0,16165.0,8259.0,4638.0,2292.0,1528.0,289.0,529.0
109,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,23093.0,20805.0,6657.0,20606.0,12559.0,4077.0,48846.0,15331.0,28717.0,4268.0,530.0
110,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,53249.0,28101.0,5471.0,35859.0,36063.0,3957.0,15533.0,1868.0,9019.0,4133.0,513.0
111,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,11759.0,16876.0,7042.0,16553.0,4753.0,288.0,66237.0,21044.0,42715.0,2478.0,0.0
112,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,3208.0,7666.0,1557.0,5944.0,1723.0,1650.0,9232.0,1253.0,6102.0,989.0,888.0
113,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90017,0,http://WWW.AMERICANBB.BANK,864.0,6205.0,4184.0,2606.0,280.0,0.0,52454.0,28063.0,24029.0,362.0,0.0
114,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,58083.0,85281.0,31169.0,43753.0,62920.0,5522.0,15893.0,7199.0,4010.0,4234.0,450.0
115,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,11149.0,13251.0,2140.0,12767.0,8640.0,852.0,28900.0,5802.0,10995.0,4908.0,7195.0
116,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,22715.0,28248.0,10397.0,19878.0,18199.0,2490.0,42619.0,1735.0,12392.0,28491.0,0.0
117,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,30442.0,23447.0,5561.0,25461.0,22345.0,523.0,11519.0,352.0,6479.0,4166.0,522.0
118,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,20486.0,66837.0,19786.0,56555.0,10982.0,0.0,49652.0,4006.0,43744.0,1902.0,0.0
119,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,63072.0,74590.0,11403.0,60976.0,56575.0,8708.0,40823.0,13153.0,19408.0,8262.0,0.0
120,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,20836.0,32311.0,3589.0,21775.0,23266.0,4517.0,13949.0,2441.0,5188.0,6020.0,300.0
121,16635,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,9704.0,5662.0,5919.0,4004.0,4661.0,782.0,2520.0,1500.0,0.0,1020.0,0.0
122,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,11848.0,5698.0,7490.0,6235.0,1709.0,2111.0,1210.0,588.0,622.0,0.0,0.0
123,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4543.0,4001.0,1216.0,1719.0,3864.0,1745.0,1501.0,1152.0,349.0,0.0,0.0
124,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3402.0,2811.0,1626.0,3209.0,1379.0,0.0,4147.0,1357.0,1400.0,1390.0,0.0
125,27471,AMERICAN EXPRESS NATIONAL BANK,Salt Lake City,UT,84184,0,http://www.americanexpress.com,11400730.0,542280.0,1355854.0,3365740.0,5538191.0,1683224.0,476916.0,51390.0,130634.0,196088.0,98803.0
126,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,74162.0,41985.0,17131.0,42159.0,31112.0,25746.0,17155.0,5722.0,7718.0,3301.0,414.0
127,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,245508.0,520776.0,117129.0,615631.0,33420.0,104.0,363526.0,60378.0,291696.0,11452.0,0.0
128,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,78005.0,56643.0,40881.0,53648.0,39193.0,926.0,78827.0,19833.0,33317.0,25423.0,254.0
129,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8603.0,7332.0,1895.0,7383.0,4838.0,1818.0,8911.0,2858.0,5049.0,749.0,255.0
130,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,28914.0,7346.0,6408.0,17145.0,8831.0,3876.0,6695.0,1802.0,3593.0,1300.0,0.0
131,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,8524.0,4231.0,2217.0,7972.0,2566.0,0.0,2354.0,300.0,504.0,1550.0,0.0
132,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,7677.0,10913.0,1950.0,14379.0,1902.0,360.0,7229.0,2328.0,4901.0,0.0,0.0
133,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,7319.0,24010.0,4628.0,25558.0,1142.0,0.0,14294.0,4164.0,9863.0,267.0,0.0
134,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,36967.0,91751.0,31778.0,74615.0,18053.0,4272.0,128401.0,33103.0,80633.0,10355.0,4310.0
135,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,43077.0,111933.0,17496.0,61508.0,59096.0,16908.0,41694.0,11538.0,15282.0,11953.0,2921.0
136,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,146836.0,139120.0,37245.0,133779.0,102366.0,12566.0,104122.0,13419.0,51050.0,33488.0,6165.0
137,26398,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3917.0,9957.0,2566.0,7361.0,3398.0,550.0,12946.0,2509.0,6910.0,3273.0,254.0
138,22373,AMERICAN NATIONAL BANK & TRUST,Wichita Falls,TX,76308,1,www.amnat.com,46159.0,52589.0,12952.0,55085.0,23575.0,7136.0,30517.0,2043.0,20088.0,4388.0,3998.0
