,cert,name,city,state,zip,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
12,34393,1ST EQUITY BANK,Skokie,IL,60076,1,www.1stequitybank.net,9482.0,25014.0,4833.0,14852.0,11832.0,2980.0,5882.0,2337.0,2928.0,317.0,300.0
13,57611,1ST EQUITY BANK NORTHWEST,Buffalo Grove,IL,60089,1,,7996.0,15450.0,3840.0,13098.0,5164.0,1345.0,4291.0,0.0,2682.0,1609.0,0.0
14,31410,"1ST FEDERAL SAVINGS BANK OF SC, INC.",Walterboro,SC,29488,1,www.1stfederalofsc.com,15731.0,8809.0,7209.0,12513.0,4774.0,44.0,2892.0,0.0,2494.0,398.0,0.0
15,1673,1ST FINANCIAL BANK USA,Dakota Dunes,SD,57049,0,http://www.1fbusa.com,344681.0,83758.0,21110.0,39951.0,78048.0,289330.0,6775.0,3292.0,2165.0,1318.0,0.0
16,6646,1ST NATIONAL BANK,Lebanon,OH,45036,1,WWW.BANKWITH1ST.COM,23468.0,29593.0,2636.0,29347.0,17739.0,3339.0,12869.0,0.0,9894.0,2720.0,255.0
17,57633,1ST SECURITY BANK OF WASHINGTON,Mountlake Terrac,WA,98043,1,WWW.FSBWA.com,266721.0,160899.0,57108.0,254193.0,88838.0,27481.0,73286.0,7430.0,39761.0,19285.0,6810.0
18,9087,1ST SOURCE BANK,South Bend,IN,46601,1,www.1stsource.com,903852.0,348616.0,182093.0,465083.0,522594.0,82698.0,303006.0,93434.0,138957.0,64995.0,5620.0
19,57626,1ST STATE BANK,Saginaw,MI,48604,1,www.1ststatebk.com,7011.0,4900.0,1883.0,2269.0,6840.0,918.0,5672.0,2266.0,2854.0,552.0,0.0
20,22543,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,1,www.1ststatebankmc.com,5338.0,2724.0,1724.0,2744.0,2572.0,1023.0,267.0,0.0,267.0,0.0,0.0
21,8426,1ST SUMMIT BANK,Johnstown,PA,15904,1,http://www.1stsummit.bank,245017.0,111746.0,56314.0,103890.0,158384.0,38176.0,63295.0,16108.0,22287.0,20776.0,4124.0
22,57869,"1ST TRUST BANK, INC.",Hazard,KY,41701,1,https://www.1tbi.com,44320.0,52285.0,28380.0,50556.0,16242.0,1428.0,52333.0,10564.0,37910.0,3860.0,0.0
23,31249,1ST UNITED BANK,Faribault,MN,55021,1,www.1stunited.com,7907.0,2215.0,1826.0,6233.0,2062.0,0.0,500.0,500.0,0.0,0.0,0.0
24,9751,21ST CENTURY BANK,Loretto,MN,55357,1,http://www.21stcenturybank.com,191775.0,6198.0,145247.0,38426.0,13750.0,550.0,1013.0,254.0,505.0,254.0,0.0
25,16910,22ND STATE BANK,Louisville,AL,36048,1,www.22ndstatebank.com,21625.0,50902.0,21812.0,31568.0,16802.0,2345.0,8151.0,2102.0,3578.0,2471.0,0.0
26,91005,5STAR BANK,Colorado Springs,CO,80914,1,http://www.5star.bank,10413.0,21732.0,7257.0,14358.0,9662.0,868.0,12496.0,5990.0,2669.0,2016.0,1821.0
27,35029,AB&T,Albany,GA,31708,1,www.abtgold.com,7336.0,6989.0,2818.0,8499.0,2131.0,877.0,7135.0,422.0,6455.0,258.0,0.0
28,32257,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,1,www.abacusbank.com,28397.0,110213.0,15632.0,58550.0,53556.0,10871.0,7350.0,287.0,6226.0,837.0,0.0
29,30332,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,1,www.abbemae.com,5582.0,3136.0,931.0,5369.0,2185.0,233.0,2021.0,0.0,1195.0,826.0,0.0
30,30619,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,1,http://www.abbevillefirst.com,14614.0,11436.0,4375.0,11293.0,10296.0,85.0,1526.0,619.0,645.0,261.0,0.0
31,19795,ABBYBANK,Abbotsford,WI,54405,1,www.abbybank.com,92551.0,57883.0,28242.0,43746.0,67453.0,10993.0,34742.0,7979.0,11545.0,13881.0,1337.0
32,26549,ABINGTON BANK,Abington,MA,2351,1,,35555.0,17077.0,9062.0,18055.0,20395.0,5118.0,17716.0,1154.0,7048.0,7457.0,2057.0
33,19600,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,0,www.academybank.com,242169.0,329544.0,77167.0,230047.0,251230.0,13269.0,66835.0,6091.0,16980.0,42487.0,1277.0
34,4061,ACB BANK,Cherokee,OK,73728,1,www.acbbank.net,5928.0,43677.0,6199.0,23923.0,18064.0,1419.0,5875.0,0.0,3511.0,2364.0,0.0
35,58727,ACCESS BANK,Omaha,NE,68114,1,WWW.ACCESSBANK.COM,23477.0,22823.0,5914.0,21005.0,14009.0,5371.0,40912.0,4403.0,23778.0,9610.0,3121.0
36,58562,ACCESSBANK TEXAS,Denton,TX,76201,1,http://WWW.ACCESSBANKTX.COM,21230.0,51199.0,12302.0,42184.0,16916.0,1027.0,41720.0,8137.0,23639.0,9141.0,803.0
37,7506,ACNB BANK,Gettysburg,PA,17325,1,http://www.acnb.com,208739.0,115154.0,59745.0,166095.0,86312.0,11741.0,61160.0,8477.0,40255.0,9088.0,3339.0
38,18489,ADAMS BANK & TRUST,Ogallala,NE,69153,1,http://www.abtbank.com,75784.0,79361.0,29035.0,60526.0,57464.0,8120.0,42896.0,6907.0,19762.0,15219.0,1008.0
39,90140,ADAMS COMMUNITY BANK,Adams,MA,1220,1,www.adamscommunity.com,87553.0,32381.0,10036.0,64461.0,34947.0,10490.0,23902.0,914.0,11297.0,10227.0,1464.0
40,14311,ADAMS COUNTY BANK,Kenesaw,NE,68956,1,http://www.adamscountybank.net,13269.0,10821.0,3660.0,13579.0,6601.0,250.0,3624.0,1051.0,1087.0,1487.0,0.0
41,9812,ADAMS STATE BANK,Adams,NE,68301,1,www.adamsstate.com,6369.0,4543.0,656.0,4102.0,5868.0,286.0,1204.0,346.0,0.0,858.0,0.0
42,28380,ADIRONDACK BANK,Utica,NY,13501,1,www.adirondackbank.com,25131.0,11737.0,9753.0,15027.0,9559.0,2529.0,126405.0,61399.0,52988.0,11510.0,508.0
43,27015,ADMIRALS BANK,Boston,MA,2116,1,www.ethicwealthbank.com,5267.0,33490.0,8238.0,12379.0,15845.0,2294.0,19245.0,3293.0,5536.0,3212.0,7204.0
44,8251,ADRIAN BANK,Adrian,MO,64720,1,www.adrianbank.com,22720.0,9466.0,5359.0,16559.0,6793.0,3475.0,3967.0,435.0,1671.0,1576.0,285.0
45,8822,ADRIAN STATE BANK,Adrian,MN,56110,1,www.adrianstatebank.com,7446.0,4617.0,1581.0,5385.0,4154.0,943.0,4175.0,1250.0,2669.0,256.0,0.0
46,18152,ADVANTAGE BANK,Oklahoma City,OK,73141,1,,2351.0,729.0,564.0,1166.0,995.0,355.0,251.0,0.0,251.0,0.0,0.0
47,57072,ADVANTAGE BANK,Loveland,CO,80538,1,,37472.0,59878.0,15202.0,47426.0,32005.0,2717.0,14440.0,845.0,4962.0,8361.0,272.0
48,10375,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,1,www.advantagecommunity.com,18614.0,6233.0,3517.0,9074.0,8139.0,4116.0,1529.0,0.0,0.0,1529.0,0.0
49,34885,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,1,www.affiliatedbank.com,52114.0,164008.0,27141.0,140890.0,40250.0,7842.0,94371.0,6526.0,68255.0,18020.0,1570.0
50,57264,AFFINITY BANK,Atlanta,GA,30339,1,,1265.0,71180.0,16084.0,29841.0,24510.0,2010.0,5406.0,2403.0,1720.0,1283.0,0.0
51,35267,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
52,3304,AIMBANK,Littlefield,TX,79339,1,aim.bank,71019.0,153137.0,33210.0,136588.0,47904.0,6454.0,166421.0,20492.0,94204.0,49419.0,2306.0
53,35314,ALAMERICA BANK,Birmingham,AL,35205,1,http://alamericabank.com,2515.0,6048.0,1359.0,2078.0,2214.0,2912.0,1631.0,0.0,879.0,0.0,752.0
54,13947,ALAMOSA STATE BANK,Alamosa,CO,81101,1,http://www.alamosastatebank.com,8754.0,17638.0,10304.0,14066.0,2024.0,0.0,7009.0,1057.0,5951.0,0.0,0.0
55,17230,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,1,www.albanybank.com,38695.0,31355.0,14020.0,38049.0,15303.0,2678.0,74775.0,30931.0,37335.0,4637.0,1872.0
56,17622,ALDEN STATE BANK,Alden,MI,49612,1,http://www.aldenbank.com,13080.0,11828.0,3583.0,11147.0,6921.0,3258.0,3361.0,557.0,1645.0,906.0,253.0
57,9831,ALDEN STATE BANK,Alden,NY,14004,1,WWW.ALDENSTATE.COM,34916.0,16797.0,7005.0,27687.0,15581.0,1440.0,12173.0,730.0,9427.0,1558.0,458.0
58,3931,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,1,http://www.alerus.com,88841.0,63996.0,59057.0,59153.0,21234.0,13392.0,28904.0,15235.0,10223.0,2913.0,534.0
59,13080,ALGONQUIN STATE BANK,Algonquin,IL,60102,1,http://www.algonquinstatebank.com,20694.0,2460.0,8650.0,10771.0,2822.0,911.0,1110.0,0.0,301.0,809.0,0.0
60,20093,ALL AMERICA BANK,Oklahoma City,OK,73128,1,https://www.allamerica.bank,45271.0,44129.0,32686.0,39958.0,11834.0,4922.0,9528.0,2483.0,3506.0,2766.0,773.0
61,58629,ALLEGIANCE BANK,Houston,TX,77040,1,www.allegiancebank.com,547275.0,369982.0,126942.0,448555.0,204416.0,137344.0,450150.0,127372.0,176584.0,114170.0,32024.0
62,197,ALLIANCE BANK,Francesville,IN,47946,1,www.myalliancebank.com,18421.0,11837.0,6161.0,11487.0,10152.0,2456.0,8541.0,2451.0,4542.0,751.0,797.0
63,11569,ALLIANCE BANK,Sulphur Springs,TX,75482,1,alliancebank.com,84821.0,50612.0,29181.0,65774.0,32448.0,8029.0,25871.0,4841.0,17428.0,3345.0,257.0
64,34930,ALLIANCE BANK,Topeka,KS,66614,1,http://www.alliancebankks.com,12252.0,15011.0,5196.0,11829.0,8602.0,1636.0,4316.0,953.0,1377.0,1986.0,0.0
65,12511,ALLIANCE BANK,Mondovi,WI,54755,1,www.alliancebank.us,33069.0,12953.0,11540.0,12246.0,18811.0,3425.0,7320.0,1975.0,1665.0,3376.0,304.0
66,10973,ALLIANCE BANK,Lake City,MN,55041,1,http://www.alliancebanks.com,45011.0,60864.0,42817.0,48493.0,12488.0,2077.0,35448.0,5138.0,9215.0,11880.0,9215.0
67,34566,ALLIANCE BANK,Cape Girardeau,MO,63701,1,www.alliancebanking.com,25145.0,29128.0,13150.0,36961.0,4027.0,135.0,11895.0,4576.0,7053.0,266.0,0.0
68,57733,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,1,www.alliancebanknc.com,6584.0,5964.0,2620.0,6262.0,3076.0,590.0,2522.0,1522.0,273.0,0.0,727.0
69,15657,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,1,https://www.alliancebanktexas.com,13427.0,35003.0,16821.0,21416.0,8838.0,1355.0,88776.0,22517.0,51825.0,14434.0,0.0
70,9631,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,1,www.bankacb.com,38761.0,19191.0,14434.0,20234.0,18176.0,5109.0,2360.0,0.0,566.0,1794.0,0.0
71,1946,ALLIANT BANK,Madison,MO,65263,1,http://www.alliantbank.com,10085.0,29996.0,2041.0,15075.0,20510.0,2455.0,7488.0,2904.0,3477.0,1107.0,0.0
72,55130,"ALLIED FIRST BANK,SB",Oswego,IL,60543,1,http://www.alliedfirst.com,3278.0,10030.0,1080.0,3028.0,7613.0,1587.0,258.0,0.0,258.0,0.0,0.0
73,4051,ALLNATIONS BANK,Calumet,OK,73014,1,http://www.anbok.com,2008.0,1187.0,1409.0,1248.0,436.0,101.0,0.0,0.0,0.0,0.0,0.0
74,57803,ALLY BANK,Sandy,UT,84070,0,http://www.ally.com,30816000.0,15451000.0,6428000.0,23365000.0,14479000.0,1995000.0,6632000.0,879000.0,4421000.0,999000.0,333000.0
75,58424,ALMA BANK,Astoria,NY,11102,1,http://www.almabank.com,107267.0,310536.0,63691.0,223426.0,123020.0,7665.0,48462.0,8615.0,27716.0,11490.0,641.0
76,15426,ALMENA STATE BANK,Almena,KS,67622,1,www.almenastatebank.com,7235.0,65310.0,4475.0,26579.0,29166.0,12325.0,4124.0,1212.0,844.0,498.0,1570.0
77,23091,ALPINE BANK,Glenwood Springs,CO,81601,1,http://www.alpinebank.com,62472.0,46541.0,24842.0,51997.0,26319.0,5855.0,33356.0,4434.0,7648.0,15720.0,5554.0
78,35377,ALPINE CAPITAL BANK,New York,NY,10019,1,https://www.alpinecapitalbank.com,2559.0,23264.0,9562.0,6334.0,6339.0,3588.0,16930.0,16930.0,0.0,0.0,0.0
79,19590,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,1,http://www.altamaha.bank,25368.0,18435.0,6911.0,25757.0,9449.0,1686.0,7293.0,811.0,5024.0,1457.0,0.0
80,58275,ALTAPACIFIC BANK,Santa Rosa,CA,95403,1,,1688.0,4004.0,1408.0,3243.0,928.0,114.0,3253.0,804.0,1239.0,1210.0,0.0
81,8276,ALTON BANK,Alton,MO,65606,1,www.altonbank.com,6403.0,9568.0,1822.0,6721.0,5347.0,2081.0,434.0,0.0,434.0,0.0,0.0
82,27711,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,1,www.altoonabank.com,42399.0,28103.0,9435.0,32661.0,23763.0,4643.0,13131.0,2075.0,8185.0,2581.0,290.0
83,9465,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,1,WWW.ALVASTATEBANK.COM,39553.0,75369.0,26853.0,53149.0,27131.0,7789.0,26613.0,6407.0,13356.0,5539.0,1311.0
84,622,AMALGAMATED BANK,New York,NY,10001,0,http://AMALGAMATEDBANK.COM,141410.0,231932.0,134255.0,216418.0,17793.0,4875.0,80789.0,57936.0,6819.0,16034.0,0.0
85,903,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,1,www.aboc.com,4951.0,7872.0,5292.0,5526.0,1921.0,84.0,11579.0,4846.0,4741.0,1992.0,0.0
86,14531,AMARILLO NATIONAL BANK,Amarillo,TX,79101,1,www.anb.com,224546.0,467332.0,209183.0,388719.0,67920.0,26056.0,352270.0,128912.0,183400.0,36238.0,3720.0
87,28701,AMBLER SAVINGS BANK,Ambler,PA,19002,1,www.amblersav.com,73862.0,45491.0,10272.0,44636.0,43958.0,20487.0,17549.0,1909.0,9722.0,5326.0,592.0
88,6423,AMBOY BANK,Old Bridge,NJ,8857,1,www.amboybank.com,74708.0,196883.0,48320.0,127254.0,93475.0,2542.0,139375.0,91346.0,41618.0,5701.0,710.0
89,22953,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,1,www.amerantbank.com,941248.0,712157.0,317953.0,602059.0,405899.0,327494.0,705729.0,176530.0,286098.0,151248.0,91853.0
90,27267,AMERASIA BANK,Flushing,NY,11355,1,www.amerasiabankny.com,97913.0,152166.0,36844.0,131227.0,71863.0,10145.0,110998.0,13991.0,55041.0,37815.0,4151.0
91,8893,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,1,www.amcommbank.com,5295.0,5201.0,2600.0,4363.0,3272.0,261.0,5203.0,1150.0,2891.0,1162.0,0.0
92,20311,AMERICAN BANK,Bozeman,MT,59715,1,www.americanbankmontana.com,15818.0,7414.0,6914.0,8270.0,6227.0,1821.0,3481.0,457.0,1158.0,1312.0,554.0
93,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,81662.0,66576.0,20331.0,43678.0,44039.0,40189.0,24744.0,5118.0,8191.0,4253.0,7182.0
94,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,93607.0,66436.0,33975.0,73963.0,43646.0,8457.0,57786.0,4776.0,38810.0,13524.0,676.0
95,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,14522.0,23487.0,6071.0,15817.0,7216.0,8905.0,12871.0,1150.0,6098.0,4324.0,1299.0
96,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9453.0,9110.0,5131.0,10112.0,3313.0,7.0,3511.0,924.0,1382.0,1205.0,0.0
97,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,79466.0,60808.0,17962.0,83807.0,35692.0,2811.0,29282.0,2243.0,17477.0,7733.0,1829.0
98,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,44391.0,56213.0,7858.0,34246.0,46822.0,11678.0,31693.0,2448.0,4234.0,19284.0,5727.0
99,6183,AMERICAN BANK & TRUST WISCONSIN,Cuba City,WI,53807,1,,31695.0,12515.0,10446.0,18831.0,11494.0,3439.0,4819.0,1270.0,2549.0,1000.0,0.0
100,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,4932.0,13956.0,10295.0,6285.0,2174.0,134.0,33000.0,14516.0,17343.0,1141.0,0.0
101,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,23321.0,17145.0,5910.0,16186.0,15991.0,2379.0,22920.0,7500.0,9843.0,4071.0,1507.0
102,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,87722.0,53792.0,31784.0,48394.0,53679.0,7656.0,119632.0,28005.0,60943.0,29343.0,1340.0
103,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,7656.0,3869.0,508.0,4632.0,5874.0,511.0,8704.0,0.0,7471.0,931.0,303.0
104,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,13598.0,5231.0,3271.0,8200.0,6490.0,868.0,3626.0,2305.0,557.0,764.0,0.0
105,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,31165.0,58529.0,20512.0,42772.0,24048.0,2362.0,43704.0,6515.0,23741.0,12384.0,1064.0
106,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,68851.0,65733.0,35385.0,40261.0,57428.0,1510.0,22961.0,6889.0,8518.0,7554.0,0.0
107,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,30599.0,71740.0,15478.0,48100.0,30376.0,8384.0,24893.0,1271.0,11620.0,10202.0,1801.0
108,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,43985.0,10969.0,8555.0,21053.0,17304.0,8042.0,13152.0,9795.0,2795.0,287.0,275.0
109,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,23327.0,21586.0,6789.0,19704.0,14106.0,4314.0,46122.0,9050.0,32165.0,3128.0,1779.0
110,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,52524.0,27008.0,7737.0,27996.0,40522.0,3277.0,15334.0,2843.0,7512.0,3829.0,1150.0
111,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,11564.0,13369.0,8560.0,13197.0,2990.0,186.0,49512.0,16861.0,30034.0,2616.0,0.0
112,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,2182.0,7575.0,1133.0,5709.0,1202.0,1713.0,7944.0,287.0,6266.0,1012.0,379.0
113,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90014,0,http://WWW.AMERICANBB.BANK,940.0,6296.0,3027.0,3678.0,531.0,0.0,74698.0,52662.0,22036.0,0.0,0.0
114,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,49831.0,85777.0,13246.0,61952.0,52807.0,7603.0,15847.0,1843.0,9891.0,3663.0,450.0
115,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,10975.0,12277.0,2209.0,9376.0,10684.0,983.0,28763.0,2156.0,12907.0,6553.0,7147.0
116,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,22407.0,26318.0,6552.0,22138.0,17376.0,2660.0,20867.0,2655.0,12788.0,5424.0,0.0
117,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,31419.0,23809.0,7691.0,23054.0,23576.0,907.0,10285.0,1050.0,4105.0,4612.0,518.0
118,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,21589.0,64084.0,26610.0,50513.0,8550.0,0.0,45441.0,11338.0,31544.0,2559.0,0.0
119,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,64491.0,72569.0,11389.0,50164.0,59283.0,16224.0,36756.0,15625.0,8617.0,11293.0,1221.0
120,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,23355.0,31402.0,7646.0,18638.0,20395.0,8078.0,12855.0,1050.0,5918.0,4083.0,1804.0
121,16635,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,9627.0,8491.0,8859.0,4719.0,4110.0,430.0,2516.0,1500.0,0.0,1016.0,0.0
122,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,11576.0,5909.0,2049.0,11305.0,2019.0,2111.0,1933.0,317.0,1616.0,0.0,0.0
123,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4577.0,3743.0,674.0,2256.0,3201.0,2189.0,1496.0,0.0,1496.0,0.0,0.0
124,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3517.0,2640.0,1672.0,3513.0,973.0,0.0,4147.0,0.0,2757.0,1390.0,0.0
125,27471,AMERICAN EXPRESS NATIONAL BANK,Salt Lake City,UT,84184,0,http://www.americanexpress.com,12542105.0,396439.0,1279928.0,3262048.0,5767105.0,2629462.0,357665.0,47127.0,98169.0,160629.0,51740.0
126,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,75219.0,48661.0,21146.0,42121.0,33809.0,26804.0,17819.0,5723.0,8698.0,2986.0,412.0
127,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,202900.0,446202.0,195091.0,358475.0,95434.0,103.0,314732.0,99137.0,174308.0,41287.0,0.0
128,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,77516.0,56710.0,38127.0,57238.0,37496.0,1365.0,76273.0,16978.0,35437.0,23858.0,0.0
129,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8477.0,6987.0,2433.0,6480.0,4855.0,1696.0,8784.0,3119.0,4668.0,744.0,253.0
130,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,29108.0,7377.0,6819.0,16552.0,9730.0,3384.0,6474.0,1215.0,3374.0,1885.0,0.0
131,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,8963.0,4786.0,2285.0,8217.0,3248.0,0.0,1966.0,300.0,0.0,1666.0,0.0
132,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,6602.0,7512.0,2747.0,9274.0,1927.0,167.0,6728.0,1998.0,4224.0,506.0,0.0
133,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,8198.0,25062.0,10101.0,19348.0,3810.0,0.0,14022.0,353.0,11102.0,2567.0,0.0
134,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,37915.0,94953.0,23997.0,56946.0,42362.0,9563.0,126011.0,39359.0,65425.0,14999.0,6228.0
135,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,43558.0,116335.0,26075.0,55863.0,60402.0,17552.0,47160.0,17509.0,16411.0,10362.0,2878.0
136,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,150295.0,151282.0,60713.0,111566.0,116563.0,12735.0,90800.0,24016.0,32699.0,27844.0,6241.0
137,26398,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3900.0,9531.0,4488.0,6994.0,1352.0,597.0,12904.0,1255.0,8145.0,3251.0,253.0
