,cert,name,city,state,zip,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
42,28380,ADIRONDACK BANK,Utica,NY,13501,1,www.adirondackbank.com,22949.0,11529.0,5296.0,17570.0,7878.0,3735.0,104731.0,54316.0,42565.0,6815.0,1035.0
43,8251,ADRIAN BANK,Adrian,MO,64720,1,www.adrianbank.com,20309.0,8740.0,5315.0,14506.0,6811.0,2417.0,3827.0,1189.0,1262.0,1091.0,285.0
44,8822,ADRIAN STATE BANK,Adrian,MN,56110,1,www.adrianstatebank.com,6929.0,4555.0,3394.0,4822.0,2405.0,863.0,4688.0,0.0,1636.0,3052.0,0.0
45,10375,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,1,www.advantagecommunity.com,18398.0,6727.0,3822.0,9983.0,9116.0,2205.0,2046.0,270.0,592.0,684.0,500.0
46,34885,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,1,www.affiliatedbank.com,63884.0,216778.0,37721.0,164696.0,68688.0,9557.0,123529.0,26376.0,68742.0,24334.0,4077.0
47,57264,AFFINITY BANK,Atlanta,GA,30339,1,,1182.0,48682.0,6377.0,32695.0,9537.0,1255.0,6083.0,533.0,4057.0,1493.0,0.0
48,35267,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
49,3304,AIMBANK,Littlefield,TX,79339,1,aim.bank,76714.0,158725.0,84761.0,120083.0,24055.0,6541.0,195028.0,57401.0,111866.0,21844.0,3917.0
50,35314,ALAMERICA BANK,Birmingham,AL,35205,1,http://alamericabank.com,2641.0,6453.0,1127.0,2430.0,2399.0,3138.0,1163.0,250.0,635.0,0.0,279.0
51,13947,ALAMOSA STATE BANK,Alamosa,CO,81101,1,http://www.alamosastatebank.com,8558.0,16988.0,6481.0,17473.0,1592.0,0.0,11473.0,1473.0,9736.0,264.0,0.0
52,17230,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,1,www.albanybank.com,40483.0,40567.0,21692.0,37880.0,17735.0,3743.0,101969.0,42111.0,31756.0,25896.0,2206.0
53,17622,ALDEN STATE BANK,Alden,MI,49612,1,http://www.aldenbank.com,14218.0,13695.0,4603.0,12713.0,6918.0,3678.0,6688.0,1252.0,3447.0,1118.0,871.0
54,9831,ALDEN STATE BANK,Alden,NY,14004,1,WWW.ALDENSTATE.COM,35820.0,17255.0,8681.0,30632.0,12379.0,1383.0,15550.0,1914.0,11556.0,1615.0,465.0
55,3931,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,1,http://www.alerus.com,86336.0,67566.0,51399.0,68435.0,20638.0,13430.0,42180.0,10576.0,28423.0,2636.0,545.0
56,13080,ALGONQUIN STATE BANK,Algonquin,IL,60102,1,http://www.algonquinstatebank.com,8450.0,2719.0,1779.0,4106.0,4454.0,830.0,1127.0,307.0,820.0,0.0,0.0
57,20093,ALL AMERICA BANK,Oklahoma City,OK,73128,1,https://www.allamerica.bank,35313.0,43463.0,28851.0,33103.0,12660.0,4163.0,8446.0,1571.0,3057.0,3818.0,0.0
58,58629,ALLEGIANCE BANK,Houston,TX,77040,1,www.allegiancebank.com,370058.0,340353.0,119129.0,457652.0,107768.0,25862.0,480171.0,167695.0,22219.0,204817.0,85440.0
59,197,ALLIANCE BANK,Francesville,IN,47946,1,www.myalliancebank.com,18029.0,13140.0,5759.0,16827.0,6758.0,1824.0,9677.0,565.0,8306.0,268.0,538.0
60,11569,ALLIANCE BANK,Sulphur Springs,TX,75482,1,alliancebank.com,79652.0,48173.0,31193.0,58522.0,31486.0,6624.0,28052.0,13265.0,9024.0,5763.0,0.0
61,34930,ALLIANCE BANK,Topeka,KS,66614,1,http://www.alliancebankks.com,13432.0,16014.0,5009.0,12406.0,10617.0,1413.0,6199.0,1307.0,2369.0,2524.0,0.0
62,12511,ALLIANCE BANK,Mondovi,WI,54755,1,www.alliancebank.us,32730.0,13328.0,6426.0,23829.0,11416.0,4387.0,7102.0,1436.0,4124.0,1182.0,360.0
63,10973,ALLIANCE BANK,Lake City,MN,55041,1,http://www.alliancebanks.com,57020.0,35672.0,18906.0,59777.0,11971.0,2039.0,41188.0,3607.0,18043.0,9934.0,9603.0
64,34566,ALLIANCE BANK,Cape Girardeau,MO,63701,1,www.alliancebanking.com,24168.0,22127.0,15847.0,23204.0,7031.0,214.0,5351.0,3024.0,2327.0,0.0,0.0
65,57733,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,1,www.alliancebanknc.com,8505.0,8663.0,3392.0,11145.0,1910.0,721.0,6072.0,278.0,5056.0,0.0,738.0
66,15657,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,1,https://www.alliancebanktexas.com,12303.0,25887.0,6403.0,25076.0,6056.0,655.0,69308.0,14653.0,39781.0,14374.0,500.0
67,9631,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,1,www.bankacb.com,36921.0,20763.0,16091.0,22446.0,15061.0,4086.0,3212.0,300.0,870.0,1785.0,257.0
68,1946,ALLIANT BANK,Madison,MO,65263,1,http://www.alliantbank.com,9855.0,28695.0,4469.0,20671.0,11709.0,1700.0,5122.0,1647.0,1821.0,1655.0,0.0
69,55130,"ALLIED FIRST BANK,SB",Oswego,IL,60543,1,http://www.alliedfirst.com,4535.0,13229.0,1689.0,4624.0,6508.0,4943.0,1519.0,0.0,262.0,0.0,1257.0
70,4051,ALLNATIONS BANK,Calumet,OK,73014,1,http://www.anbok.com,1990.0,652.0,1189.0,1320.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0
71,57803,ALLY BANK,Sandy,UT,84070,0,http://www.ally.com,32545000.0,17416000.0,9732000.0,24873000.0,13539000.0,1817000.0,8184000.0,1922000.0,4891000.0,1063000.0,308000.0
72,58424,ALMA BANK,Astoria,NY,11102,1,http://www.almabank.com,121523.0,349748.0,98170.0,244768.0,111347.0,16984.0,44076.0,11104.0,21712.0,11008.0,252.0
73,15426,ALMENA STATE BANK,Almena,KS,67622,1,www.almenastatebank.com,2621.0,44704.0,3325.0,13628.0,22916.0,7456.0,1770.0,0.0,998.0,272.0,500.0
74,23091,ALPINE BANK,Glenwood Springs,CO,81601,1,http://www.alpinebank.com,60278.0,42477.0,22976.0,50370.0,24924.0,4486.0,35762.0,5432.0,10906.0,17126.0,2297.0
75,35377,ALPINE CAPITAL BANK,New York,NY,10019,1,https://www.alpinecapitalbank.com,1564.0,11207.0,2184.0,1802.0,6176.0,2609.0,22082.0,19589.0,2493.0,0.0,0.0
76,12773,ALTABANK,American Fork,UT,84003,0,www.altabank.com,71172.0,60709.0,32963.0,43855.0,30171.0,24892.0,34311.0,4620.0,14293.0,8417.0,6981.0
77,19590,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,1,http://www.altamaha.bank,23751.0,18979.0,7455.0,23884.0,9106.0,2285.0,6803.0,301.0,5972.0,530.0,0.0
78,8276,ALTON BANK,Alton,MO,65606,1,www.altonbank.com,6260.0,10785.0,3593.0,5724.0,4834.0,2894.0,1183.0,441.0,0.0,442.0,300.0
79,27711,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,1,www.altoonabank.com,48364.0,31993.0,12485.0,41152.0,23048.0,3672.0,14517.0,2946.0,7049.0,4236.0,286.0
80,9465,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,1,WWW.ALVASTATEBANK.COM,37617.0,69834.0,30633.0,49108.0,24158.0,3552.0,24110.0,7006.0,9556.0,6063.0,1485.0
81,622,AMALGAMATED BANK,New York,NY,10001,0,http://AMALGAMATEDBANK.COM,115600.0,215114.0,126685.0,184338.0,15008.0,4683.0,62847.0,56759.0,5034.0,1054.0,0.0
82,903,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,1,www.aboc.com,15692.0,7985.0,3043.0,9578.0,10980.0,76.0,16708.0,7730.0,8978.0,0.0,0.0
83,14531,AMARILLO NATIONAL BANK,Amarillo,TX,79101,1,www.anb.com,227787.0,418068.0,275082.0,282053.0,69787.0,18934.0,374399.0,155739.0,166572.0,47924.0,4164.0
84,28701,AMBLER SAVINGS BANK,Ambler,PA,19002,1,www.amblersav.com,74394.0,41891.0,17928.0,40169.0,39533.0,18655.0,16053.0,5499.0,5287.0,3731.0,1536.0
85,6423,AMBOY BANK,Old Bridge,NJ,8857,1,www.amboybank.com,80206.0,169719.0,76320.0,108956.0,63064.0,1585.0,129225.0,91452.0,32748.0,5025.0,0.0
86,22953,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,1,www.amerantbank.com,992239.0,694543.0,277945.0,739419.0,433680.0,235738.0,721320.0,167152.0,371442.0,94269.0,88457.0
87,27267,AMERASIA BANK,Flushing,NY,11355,1,www.amerasiabankny.com,111876.0,157803.0,62766.0,168762.0,31787.0,6364.0,120973.0,32856.0,64168.0,22257.0,1692.0
88,8893,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,1,www.amcommbank.com,5851.0,5430.0,1990.0,6994.0,2027.0,271.0,5418.0,0.0,2144.0,3274.0,0.0
89,20311,AMERICAN BANK,Bozeman,MT,59715,1,www.americanbankmontana.com,13950.0,6342.0,4553.0,8304.0,5322.0,2114.0,3363.0,458.0,1677.0,974.0,254.0
90,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,78985.0,65941.0,20928.0,54738.0,28807.0,40452.0,23925.0,4602.0,9934.0,2055.0,7334.0
91,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,92716.0,65967.0,50517.0,68597.0,33261.0,6308.0,49355.0,18281.0,17645.0,13429.0,0.0
92,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,15179.0,23937.0,7319.0,15160.0,11954.0,4682.0,14793.0,4191.0,5208.0,5394.0,0.0
93,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9358.0,9044.0,6021.0,8301.0,4080.0,0.0,3808.0,552.0,1776.0,1480.0,0.0
94,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,70047.0,66238.0,13780.0,78164.0,41990.0,2350.0,36248.0,5298.0,19005.0,10290.0,1655.0
95,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,46078.0,58025.0,14297.0,42187.0,36386.0,11233.0,32460.0,750.0,9060.0,16839.0,5810.0
96,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,5042.0,18383.0,14490.0,5997.0,2938.0,0.0,31833.0,16335.0,13461.0,2037.0,0.0
97,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,23411.0,18930.0,10177.0,16914.0,14306.0,944.0,10248.0,1307.0,2140.0,5467.0,1334.0
98,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,97366.0,70467.0,26611.0,108367.0,27409.0,5445.0,171513.0,39762.0,118271.0,12120.0,1360.0
99,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,7024.0,4431.0,3147.0,5383.0,2007.0,917.0,13614.0,5298.0,6458.0,331.0,1526.0
100,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,13232.0,5258.0,2760.0,8434.0,6496.0,800.0,3694.0,564.0,2879.0,251.0,0.0
101,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,30858.0,65106.0,21734.0,46129.0,25703.0,2398.0,51651.0,11068.0,26231.0,14102.0,250.0
102,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,64619.0,59163.0,25819.0,77694.0,17352.0,2917.0,23952.0,5029.0,15847.0,3076.0,0.0
103,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,32120.0,81361.0,19349.0,54796.0,32161.0,7174.0,24101.0,4367.0,13204.0,5505.0,1026.0
104,59157,AMERICAN BANK OF THE CAROLINAS,Monroe,NC,28110,1,https://www.abc-nc.com,1123.0,2739.0,146.0,3711.0,0.0,5.0,1855.0,0.0,1855.0,0.0,0.0
105,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,39750.0,10155.0,8022.0,18733.0,16173.0,6977.0,5652.0,254.0,4362.0,0.0,1036.0
106,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,21802.0,20585.0,8772.0,20292.0,9662.0,3663.0,47910.0,22937.0,21815.0,2622.0,536.0
107,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,56632.0,27636.0,13925.0,34304.0,30445.0,5594.0,15672.0,4946.0,7680.0,2525.0,521.0
108,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,12336.0,23004.0,10894.0,20696.0,3472.0,278.0,66546.0,34022.0,30973.0,1552.0,0.0
109,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,3116.0,13297.0,4641.0,4459.0,4345.0,2968.0,8791.0,5080.0,2815.0,255.0,641.0
110,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90017,0,http://WWW.AMERICANBB.BANK,829.0,6271.0,4249.0,2595.0,257.0,0.0,30612.0,4968.0,25644.0,0.0,0.0
111,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,61412.0,88820.0,17497.0,61311.0,61328.0,10096.0,17422.0,2027.0,6965.0,8030.0,400.0
112,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,9881.0,11388.0,2879.0,14588.0,3151.0,652.0,25784.0,1893.0,12778.0,3824.0,7289.0
113,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,23016.0,33752.0,6830.0,30677.0,17330.0,1932.0,61264.0,10055.0,7080.0,43876.0,253.0
114,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,30097.0,23814.0,7904.0,18908.0,26716.0,383.0,10386.0,790.0,4909.0,4158.0,529.0
115,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,14364.0,78785.0,13309.0,77564.0,2276.0,0.0,60851.0,15522.0,43351.0,1978.0,0.0
116,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,62165.0,72346.0,26595.0,49315.0,57385.0,1216.0,45322.0,11369.0,20903.0,13050.0,0.0
117,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,19037.0,28702.0,5771.0,17799.0,23029.0,1140.0,12383.0,1580.0,4346.0,6457.0,0.0
118,16635,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,7835.0,6697.0,3490.0,5394.0,5253.0,395.0,3734.0,1500.0,257.0,1977.0,0.0
119,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,10424.0,4778.0,3433.0,7872.0,1897.0,2000.0,1220.0,304.0,916.0,0.0,0.0
120,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4327.0,3715.0,774.0,1894.0,3838.0,1537.0,1606.0,613.0,993.0,0.0,0.0
121,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3293.0,2606.0,1670.0,2554.0,1675.0,0.0,2782.0,1400.0,1382.0,0.0,0.0
122,27471,AMERICAN EXPRESS NATIONAL BANK,Salt Lake City,UT,84184,0,http://www.americanexpress.com,8638397.0,681498.0,390159.0,3927933.0,4492685.0,509117.0,610298.0,110775.0,189169.0,194144.0,116209.0
123,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,71143.0,42975.0,27237.0,33767.0,29441.0,23673.0,15913.0,6243.0,5856.0,3814.0,0.0
124,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,252546.0,541017.0,165745.0,610700.0,16976.0,142.0,369828.0,68480.0,296084.0,5264.0,0.0
125,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,76224.0,57720.0,38844.0,54367.0,40074.0,659.0,78375.0,24327.0,27235.0,26556.0,257.0
126,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8111.0,7779.0,2247.0,6818.0,4942.0,1883.0,9057.0,3309.0,3508.0,1731.0,509.0
127,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,29965.0,9218.0,6486.0,17105.0,11573.0,4019.0,8607.0,2206.0,3411.0,2990.0,0.0
128,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,7406.0,3771.0,2702.0,5343.0,3133.0,0.0,2872.0,300.0,2187.0,385.0,0.0
129,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,8804.0,10405.0,4890.0,12083.0,1904.0,333.0,5748.0,2872.0,2876.0,0.0,0.0
130,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,7146.0,19072.0,10554.0,14099.0,1528.0,36.0,15222.0,8609.0,6614.0,0.0,0.0
131,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,35886.0,92792.0,27957.0,79935.0,16902.0,3884.0,124084.0,32581.0,79529.0,8430.0,3544.0
132,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,44249.0,123774.0,18405.0,63580.0,60269.0,25768.0,45670.0,11663.0,17811.0,14210.0,1986.0
133,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,168490.0,146789.0,73730.0,156306.0,76293.0,8950.0,121553.0,21047.0,80144.0,19643.0,719.0
134,26398,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3756.0,8505.0,2514.0,5947.0,3735.0,64.0,12682.0,1283.0,4615.0,6528.0,256.0
135,22373,AMERICAN NATIONAL BANK & TRUST,Wichita Falls,TX,76308,1,www.amnat.com,45413.0,53405.0,29224.0,41858.0,21681.0,6055.0,29708.0,8965.0,12027.0,4928.0,3788.0
136,33812,AMERICAN NATIONAL BANK - FOX CITIES,Appleton,WI,54911,1,http://www.anbfc.bank,71256.0,39056.0,14216.0,48730.0,44047.0,3319.0,12794.0,1900.0,4773.0,4587.0,1534.0
137,6837,AMERICAN NATIONAL BANK AND TRUST COMPANY,Danville,VA,24541,1,www.amnb.com,135192.0,139616.0,42903.0,100996.0,95213.0,35696.0,196962.0,34219.0,69215.0,81379.0,12149.0
